,predict price=100,real price=100
313,predict price=0.0110936798999,real price=174.139651445,predict ret=-0.0346025,real ret=0.0119575
314,predict price=0.0107365298895,real price=173.859396396,predict ret=-0.032194,real ret=-0.00160937
315,predict price=0.0104797262576,real price=177.836565417,predict ret=-0.0239187,real ret=0.0228758
316,predict price=0.0101405652809,real price=177.143998019,predict ret=-0.0323635,real ret=-0.0038944
317,predict price=0.00985155507144,real price=178.332398634,predict ret=-0.0285004,real ret=0.00670867
318,predict price=0.00958713399859,real price=180.955759028,predict ret=-0.0268405,real ret=0.0147105
319,predict price=0.00928527281063,real price=181.193839509,predict ret=-0.0314861,real ret=0.00131568
320,predict price=0.00903098534008,real price=184.09463634,predict ret=-0.0273861,real ret=0.0160094
321,predict price=0.00873133803476,real price=170.626403022,predict ret=-0.0331799,real ret=-0.0731593
322,predict price=0.00861131256622,real price=172.139821718,predict ret=-0.0137465,real ret=0.00886978
323,predict price=0.00833901831138,real price=168.600182246,predict ret=-0.0316205,real ret=-0.0205626
324,predict price=0.00819913465831,real price=168.77075578,predict ret=-0.0167746,real ret=0.0010117
325,predict price=0.0079178574891,real price=160.083573542,predict ret=-0.0343057,real ret=-0.0514733
326,predict price=0.00781341975907,real price=162.268944083,predict ret=-0.0131902,real ret=0.0136514
327,predict price=0.00751898515711,real price=156.228924438,predict ret=-0.0376832,real ret=-0.0372223
328,predict price=0.00739132007305,real price=159.432467194,predict ret=-0.016979,real ret=0.0205054
329,predict price=0.00713146644352,real price=153.319764267,predict ret=-0.0351566,real ret=-0.0383404
330,predict price=0.00694371853815,real price=152.013905296,predict ret=-0.0263267,real ret=-0.00851723
331,predict price=0.00675824912656,real price=151.701852491,predict ret=-0.0267104,real ret=-0.00205279
332,predict price=0.00662682652414,real price=159.202049188,predict ret=-0.0194463,real ret=0.0494404
333,predict price=0.00636512364415,real price=156.886266463,predict ret=-0.0394914,real ret=-0.0145462
334,predict price=0.0061767694902,real price=156.552884773,predict ret=-0.0295916,real ret=-0.00212499
335,predict price=0.00597427784937,real price=146.610969117,predict ret=-0.0327828,real ret=-0.0635052
336,predict price=0.00592413432841,real price=149.45167928,predict ret=-0.00839324,real ret=0.0193758
337,predict price=0.00571631077026,real price=153.534756694,predict ret=-0.0350808,real ret=0.0273204
338,predict price=0.00553977060544,real price=153.230354223,predict ret=-0.0308836,real ret=-0.00198263
339,predict price=0.00540400597619,real price=156.033364957,predict ret=-0.0245073,real ret=0.0182928
340,predict price=0.00519690179256,real price=153.316348472,predict ret=-0.0383242,real ret=-0.017413
341,predict price=0.00499834437498,real price=155.855601237,predict ret=-0.0382069,real ret=0.0165622
342,predict price=0.0048245194078,real price=153.884163754,predict ret=-0.0347765,real ret=-0.0126491
343,predict price=0.0046745541672,real price=152.783402494,predict ret=-0.031084,real ret=-0.00715318
344,predict price=0.00457436960454,real price=151.189166446,predict ret=-0.0214319,real ret=-0.0104346
345,predict price=0.00448693727332,real price=155.660282122,predict ret=-0.0191135,real ret=0.029573
346,predict price=0.00434294426508,real price=161.123662572,predict ret=-0.0320916,real ret=0.0350981
347,predict price=0.0041682582662,real price=163.187341153,predict ret=-0.0402229,real ret=0.012808
348,predict price=0.00404446489388,real price=166.088137951,predict ret=-0.0296991,real ret=0.0177759
349,predict price=0.0039007150608,real price=165.579454488,predict ret=-0.0355424,real ret=-0.00306273
350,predict price=0.00379003889815,real price=168.576495813,predict ret=-0.0283733,real ret=0.0181003
351,predict price=0.00367574439004,real price=166.213004888,predict ret=-0.0301566,real ret=-0.0140203
352,predict price=0.00360595639987,real price=170.49587644,predict ret=-0.0189861,real ret=0.0257674
353,predict price=0.00349328573746,real price=169.83263334,predict ret=-0.0312457,real ret=-0.00389008
354,predict price=0.00339663118082,real price=170.492103024,predict ret=-0.0276687,real ret=0.00388306
355,predict price=0.00331685821876,real price=170.888746574,predict ret=-0.0234859,real ret=0.00232646
356,predict price=0.00322416359694,real price=171.982789355,predict ret=-0.0279465,real ret=0.00640208
357,predict price=0.00312497566068,real price=172.170331648,predict ret=-0.0307639,real ret=0.00109047
358,predict price=0.00303969433677,real price=174.449358261,predict ret=-0.0272902,real ret=0.013237
359,predict price=0.00295355842228,real price=171.874292773,predict ret=-0.028337,real ret=-0.0147611
360,predict price=0.00287933121912,real price=172.676886844,predict ret=-0.0251314,real ret=0.00466966
361,predict price=0.00279362192236,real price=174.096062686,predict ret=-0.0297671,real ret=0.00821868
362,predict price=0.00270834235976,real price=173.539682577,predict ret=-0.0305265,real ret=-0.00319582
363,predict price=0.00263518717397,real price=171.556453236,predict ret=-0.0270111,real ret=-0.0114281
364,predict price=0.00256355385025,real price=166.456158558,predict ret=-0.0271834,real ret=-0.0297295
365,predict price=0.0025067542992,real price=160.932933271,predict ret=-0.0221566,real ret=-0.0331813
366,predict price=0.00245493894894,real price=163.391380266,predict ret=-0.0206703,real ret=0.0152762
367,predict price=0.00237595801738,real price=161.017639152,predict ret=-0.0321723,real ret=-0.0145279
368,predict price=0.00231574170373,real price=164.992910087,predict ret=-0.025344,real ret=0.0246884
369,predict price=0.00224882159673,real price=170.416474474,predict ret=-0.0288979,real ret=0.0328715
370,predict price=0.00216788248677,real price=167.964746082,predict ret=-0.0359918,real ret=-0.0143867
371,predict price=0.00211095006525,real price=169.649566624,predict ret=-0.0262618,real ret=0.0100308
372,predict price=0.00203659649628,real price=162.862679728,predict ret=-0.0352228,real ret=-0.0400053
373,predict price=0.00199511654315,real price=160.278295742,predict ret=-0.0203673,real ret=-0.0158685
374,predict price=0.00194993631816,real price=160.39175067,predict ret=-0.0226454,real ret=0.000707862
375,predict price=0.00189132194292,real price=159.263655326,predict ret=-0.0300596,real ret=-0.00703338
376,predict price=0.001841116,real price=163.358156253,predict ret=-0.0265454,real ret=0.0257089
377,predict price=0.0017803027733,real price=165.515847526,predict ret=-0.0330306,real ret=0.0132083
378,predict price=0.00171981894053,real price=162.014494234,predict ret=-0.0339739,real ret=-0.0211542
379,predict price=0.00166832367605,real price=160.803119574,predict ret=-0.0299423,real ret=-0.00747695
380,predict price=0.00162302493831,real price=162.075627733,predict ret=-0.0271522,real ret=0.00791345
381,predict price=0.00156982450408,real price=157.814085068,predict ret=-0.0327786,real ret=-0.0262935
382,predict price=0.00153280461562,real price=158.143348237,predict ret=-0.0235822,real ret=0.0020864
383,predict price=0.00148382345011,real price=157.446420696,predict ret=-0.0319553,real ret=-0.00440694
384,predict price=0.00144909573881,real price=160.926100042,predict ret=-0.0234042,real ret=0.0221007
385,predict price=0.00140191110023,real price=160.640196387,predict ret=-0.0325614,real ret=-0.00177661
386,predict price=0.00136078743305,real price=159.533901606,predict ret=-0.029334,real ret=-0.00688679
387,predict price=0.00131321749574,real price=157.13176795,predict ret=-0.0349577,real ret=-0.0150572
388,predict price=0.00127971872383,real price=158.560135791,predict ret=-0.0255089,real ret=0.00909026
389,predict price=0.00124171613606,real price=157.725502402,predict ret=-0.029696,real ret=-0.00526383
390,predict price=0.00120438720152,real price=164.670964111,predict ret=-0.0300624,real ret=0.0440351
391,predict price=0.00115980332491,real price=165.559552499,predict ret=-0.0370179,real ret=0.00539614
392,predict price=0.00112814295791,real price=165.68854967,predict ret=-0.027298,real ret=0.000779159
393,predict price=0.00109676778102,real price=163.285231108,predict ret=-0.0278113,real ret=-0.014505
394,predict price=0.00106998716669,real price=167.342630908,predict ret=-0.0244178,real ret=0.0248485
395,predict price=0.00103637465925,real price=169.912277886,predict ret=-0.0314139,real ret=0.0153556
396,predict price=0.00100974472684,real price=169.93242183,predict ret=-0.0256953,real ret=0.000118555
397,predict price=0.000985155367677,real price=169.487115296,predict ret=-0.0243521,real ret=-0.00262049
398,predict price=0.000956954531655,real price=169.692098046,predict ret=-0.0286258,real ret=0.00120943
399,predict price=0.000931279421195,real price=168.596525201,predict ret=-0.02683,real ret=-0.00645624
400,predict price=0.000911336888679,real price=170.878266789,predict ret=-0.0214141,real ret=0.0135337
401,predict price=0.000886007354373,real price=173.950810804,predict ret=-0.0277938,real ret=0.0179809
402,predict price=0.000856971757599,real price=173.670912381,predict ret=-0.0327713,real ret=-0.00160907
403,predict price=0.000828856810611,real price=173.55535218,predict ret=-0.0328073,real ret=-0.000665398
404,predict price=0.000802847634689,real price=172.235009299,predict ret=-0.0313796,real ret=-0.00760762
405,predict price=0.000780248996369,real price=174.338860678,predict ret=-0.0281481,real ret=0.012215
406,predict price=0.000756519160177,real price=173.878840204,predict ret=-0.0304132,real ret=-0.00263866
407,predict price=0.00073407495859,real price=170.294426322,predict ret=-0.0296677,real ret=-0.0206144
408,predict price=0.00071359345293,real price=170.635113205,predict ret=-0.0279011,real ret=0.00200058
409,predict price=0.000695290241942,real price=166.933378759,predict ret=-0.0256494,real ret=-0.0216939
410,predict price=0.000677349377916,real price=166.777404127,predict ret=-0.0258034,real ret=-0.000934353
411,predict price=0.000655503410718,real price=165.211318905,predict ret=-0.0322521,real ret=-0.00939027
412,predict price=0.000639860647582,real price=163.197005008,predict ret=-0.0238637,real ret=-0.0121923
413,predict price=0.00062099107508,real price=163.683416265,predict ret=-0.0294901,real ret=0.00298052
414,predict price=0.000599965313278,real price=165.370710237,predict ret=-0.0338584,real ret=0.0103083
415,predict price=0.000581148087559,real price=167.218695599,predict ret=-0.0313639,real ret=0.0111748
416,predict price=0.000569650506711,real price=169.692926332,predict ret=-0.0197843,real ret=0.0147964
417,predict price=0.000553194526597,real price=170.126441011,predict ret=-0.0288879,real ret=0.0025547
418,predict price=0.000537008682147,real price=170.428013457,predict ret=-0.0292589,real ret=0.00177264
419,predict price=0.000524516357228,real price=171.834235663,predict ret=-0.0232628,real ret=0.00825112
420,predict price=0.000508041123904,real price=171.540083458,predict ret=-0.0314103,real ret=-0.00171184
421,predict price=0.000494602404352,real price=173.095446642,predict ret=-0.026452,real ret=0.00906705
422,predict price=0.000479264854714,real price=173.327280317,predict ret=-0.0310099,real ret=0.00133934
423,predict price=0.000467020069566,real price=169.943960604,predict ret=-0.0255491,real ret=-0.0195198
424,predict price=0.000455093863716,real price=170.655026823,predict ret=-0.0255368,real ret=0.00418412
425,predict price=0.000443169612666,real price=165.963857891,predict ret=-0.0262017,real ret=-0.0274892
426,predict price=0.00043430436661,real price=169.590435144,predict ret=-0.0200042,real ret=0.0218516
427,predict price=0.000419477240559,real price=168.765108695,predict ret=-0.0341399,real ret=-0.00486659
428,predict price=0.000409449984937,real price=170.842799431,predict ret=-0.0239042,real ret=0.0123111
429,predict price=0.000395827888424,real price=168.788197652,predict ret=-0.0332693,real ret=-0.0120263
430,predict price=0.000385210517695,real price=167.299513083,predict ret=-0.0268232,real ret=-0.00881984
431,predict price=0.00037546503462,real price=167.579883182,predict ret=-0.0252991,real ret=0.00167586
432,predict price=0.000364588839449,real price=168.89856953,predict ret=-0.0289673,real ret=0.007869
433,predict price=0.000354744448181,real price=167.616052642,predict ret=-0.0270014,real ret=-0.00759341
434,predict price=0.000344306686545,real price=165.947476027,predict ret=-0.0294233,real ret=-0.00995475
435,predict price=0.00033666264986,real price=168.103752362,predict ret=-0.0222012,real ret=0.0129937
436,predict price=0.000326296239599,real price=171.859798209,predict ret=-0.0307917,real ret=0.0223436
437,predict price=0.000314751898617,real price=171.606290532,predict ret=-0.0353799,real ret=-0.00147508
438,predict price=0.000306231589104,real price=175.249364715,predict ret=-0.0270699,real ret=0.0212293
439,predict price=0.000296800674946,real price=178.659892009,predict ret=-0.0307967,real ret=0.019461
440,predict price=0.000287551118509,real price=178.640806457,predict ret=-0.0311642,real ret=-0.000106826
441,predict price=0.00027973966079,real price=178.196213187,predict ret=-0.0271655,real ret=-0.00248876
442,predict price=0.000271671175458,real price=177.601546943,predict ret=-0.0288428,real ret=-0.00333714
443,predict price=0.000263760606207,real price=181.012189189,predict ret=-0.0291182,real ret=0.0192039
444,predict price=0.000255567754961,real price=181.20208987,predict ret=-0.0310617,real ret=0.0010491
445,predict price=0.000248613010652,real price=183.998865308,predict ret=-0.0272129,real ret=0.0154346
446,predict price=0.000240975298708,real price=182.77500855,predict ret=-0.0307213,real ret=-0.00665144
447,predict price=0.000234432730144,real price=182.002095453,predict ret=-0.0271504,real ret=-0.00422877
448,predict price=0.000228379718512,real price=184.502360375,predict ret=-0.0258198,real ret=0.0137376
449,predict price=0.000221244724877,real price=184.422256277,predict ret=-0.0312418,real ret=-0.000434163
450,predict price=0.000214537914276,real price=185.536558032,predict ret=-0.030314,real ret=0.00604212
451,predict price=0.000206925933233,real price=181.510978997,predict ret=-0.0354808,real ret=-0.021697
452,predict price=0.000201680901051,real price=178.796194249,predict ret=-0.0253474,real ret=-0.0149566
453,predict price=0.000196128368971,real price=180.237757472,predict ret=-0.0275313,real ret=0.00806261
454,predict price=0.000191352718701,real price=184.364999719,predict ret=-0.0243496,real ret=0.0228989
455,predict price=0.000184907387546,real price=183.906739401,predict ret=-0.033683,real ret=-0.00248561
456,predict price=0.000179220978585,real price=182.772880421,predict ret=-0.0307527,real ret=-0.0061654
457,predict price=0.000173713480233,real price=180.732060772,predict ret=-0.0307302,real ret=-0.0111659
458,predict price=0.000168607155804,real price=181.454079112,predict ret=-0.0293951,real ret=0.00399497
459,predict price=0.000163636882694,real price=178.506632367,predict ret=-0.0294784,real ret=-0.0162435
460,predict price=0.000160666235349,real price=179.987655194,predict ret=-0.0181539,real ret=0.00829674
461,predict price=0.000155460079389,real price=183.62978589,predict ret=-0.0324035,real ret=0.0202354
462,predict price=0.000151554778949,real price=186.827208495,predict ret=-0.0251209,real ret=0.0174123
463,predict price=0.000147051112781,real price=186.959150746,predict ret=-0.0297164,real ret=0.000706226
464,predict price=0.000143136262569,real price=190.593631229,predict ret=-0.0266224,real ret=0.01944
465,predict price=0.000139684624923,real price=191.917379354,predict ret=-0.0241143,real ret=0.0069454
466,predict price=0.000135425245779,real price=187.412222419,predict ret=-0.0304928,real ret=-0.0234745
467,predict price=0.000131793564935,real price=186.298864035,predict ret=-0.0268169,real ret=-0.00594069
468,predict price=0.000128729739332,real price=189.91637569,predict ret=-0.0232472,real ret=0.0194178
469,predict price=0.000124229779026,real price=187.075895589,predict ret=-0.0349566,real ret=-0.0149565
470,predict price=0.000120910389589,real price=187.449680213,predict ret=-0.0267198,real ret=0.00199804
471,predict price=0.000117486591621,real price=181.68132213,predict ret=-0.0283168,real ret=-0.0307728
472,predict price=0.000115037983686,real price=186.232426949,predict ret=-0.0208416,real ret=0.0250499
473,predict price=0.000111715835839,real price=185.507578591,predict ret=-0.0288787,real ret=-0.00389217
474,predict price=0.000108434335281,real price=185.357494129,predict ret=-0.0293736,real ret=-0.000809048
475,predict price=0.000105501390945,real price=186.081985833,predict ret=-0.0270481,real ret=0.00390862
476,predict price=0.000102252529403,real price=186.376494662,predict ret=-0.0307945,real ret=0.00158268
477,predict price=9.91739592754e-05,real price=184.903122186,predict ret=-0.0301075,real ret=-0.00790536
478,predict price=9.59880475658e-05,real price=181.318006314,predict ret=-0.0321245,real ret=-0.0193892
479,predict price=9.26141471769e-05,real price=176.772803204,predict ret=-0.0351492,real ret=-0.0250676
480,predict price=9.03871846468e-05,real price=176.471575897,predict ret=-0.0240456,real ret=-0.00170404
481,predict price=8.81276721777e-05,real price=181.227893421,predict ret=-0.0249982,real ret=0.0269523
482,predict price=8.45721554894e-05,real price=176.788460295,predict ret=-0.0403451,real ret=-0.0244964
483,predict price=8.29649747293e-05,real price=175.698432469,predict ret=-0.0190037,real ret=-0.00616572
484,predict price=8.03317215611e-05,real price=172.218511445,predict ret=-0.0317393,real ret=-0.0198062
485,predict price=7.76500746826e-05,real price=165.024719031,predict ret=-0.0333822,real ret=-0.0417713
486,predict price=7.63112541177e-05,real price=167.049881379,predict ret=-0.0172417,real ret=0.0122719
487,predict price=7.38691835687e-05,real price=166.752312421,predict ret=-0.0320014,real ret=-0.00178132
488,predict price=7.23288785234e-05,real price=170.372297487,predict ret=-0.0208518,real ret=0.0217088
489,predict price=7.02043649744e-05,real price=173.38723941,predict ret=-0.029373,real ret=0.0176962
490,predict price=6.78851580994e-05,real price=174.349926604,predict ret=-0.0330351,real ret=0.00555224
491,predict price=6.64374001547e-05,real price=171.224371006,predict ret=-0.0213266,real ret=-0.0179269
492,predict price=6.5010177685e-05,real price=168.612549339,predict ret=-0.0214822,real ret=-0.0152538
493,predict price=6.36748851681e-05,real price=174.858609984,predict ret=-0.0205397,real ret=0.0370439
494,predict price=6.12512030507e-05,real price=173.954939587,predict ret=-0.0380634,real ret=-0.00516801
495,predict price=5.94542358848e-05,real price=170.216437616,predict ret=-0.0293377,real ret=-0.0214912
496,predict price=5.81581893434e-05,real price=175.122839546,predict ret=-0.0217991,real ret=0.0288245
497,predict price=5.60889832605e-05,real price=174.793104703,predict ret=-0.0355789,real ret=-0.00188288
498,predict price=5.46962149017e-05,real price=177.31315682,predict ret=-0.0248314,real ret=0.0144173
499,predict price=5.28940606632e-05,real price=176.363308313,predict ret=-0.0329484,real ret=-0.0053569
500,predict price=5.14355311178e-05,real price=175.799507973,predict ret=-0.0275745,real ret=-0.00319681
501,predict price=5.00182721926e-05,real price=174.833047341,predict ret=-0.0275541,real ret=-0.00549752
502,predict price=4.88096571894e-05,real price=172.608447381,predict ret=-0.0241635,real ret=-0.0127241
503,predict price=4.71075004962e-05,real price=173.424236802,predict ret=-0.0348734,real ret=0.00472624
504,predict price=4.61603302902e-05,real price=175.499339049,predict ret=-0.0201066,real ret=0.0119655
505,predict price=4.46274940362e-05,real price=178.292697858,predict ret=-0.0332068,real ret=0.0159166
506,predict price=4.32344377923e-05,real price=179.933940343,predict ret=-0.0312152,real ret=0.00920533
507,predict price=4.17740723344e-05,real price=178.120582699,predict ret=-0.0337778,real ret=-0.0100779
508,predict price=4.05834738455e-05,real price=179.345394273,predict ret=-0.0285009,real ret=0.00687631
509,predict price=3.93259696007e-05,real price=174.707225329,predict ret=-0.0309856,real ret=-0.0258617
510,predict price=3.83561689727e-05,real price=174.537480103,predict ret=-0.0246606,real ret=-0.000971598
511,predict price=3.69539166273e-05,real price=168.784894221,predict ret=-0.0365587,real ret=-0.032959
512,predict price=3.62014960475e-05,real price=168.195991617,predict ret=-0.0203611,real ret=-0.00348907
513,predict price=3.54394676843e-05,real price=169.7698422,predict ret=-0.0210496,real ret=0.00935724
514,predict price=3.44543489287e-05,real price=170.373585274,predict ret=-0.0277972,real ret=0.00355624
515,predict price=3.33748657898e-05,real price=167.566455863,predict ret=-0.0313308,real ret=-0.0164763
516,predict price=3.26549066236e-05,real price=170.524141267,predict ret=-0.0215719,real ret=0.0176508
517,predict price=3.14766992544e-05,real price=169.910274419,predict ret=-0.0360806,real ret=-0.00359988
518,predict price=3.07628983738e-05,real price=170.546056843,predict ret=-0.0226771,real ret=0.00374187
519,predict price=2.98519154218e-05,real price=172.262801692,predict ret=-0.029613,real ret=0.0100662
520,predict price=2.89211236376e-05,real price=173.124424032,predict ret=-0.0311803,real ret=0.00500179
521,predict price=2.81699291233e-05,real price=174.677072282,predict ret=-0.0259739,real ret=0.0089684
522,predict price=2.7366986816e-05,real price=174.254866287,predict ret=-0.0285035,real ret=-0.00241707
523,predict price=2.66701916976e-05,real price=176.072929065,predict ret=-0.0254612,real ret=0.0104334
524,predict price=2.58703506938e-05,real price=177.552065094,predict ret=-0.0299901,real ret=0.0084007
525,predict price=2.50780192425e-05,real price=177.456522288,predict ret=-0.030627,real ret=-0.000538111
526,predict price=2.43081910826e-05,real price=174.453475619,predict ret=-0.0306973,real ret=-0.0169227
527,predict price=2.35433842553e-05,real price=172.074200969,predict ret=-0.0314629,real ret=-0.0136384
528,predict price=2.29468005513e-05,real price=168.455400804,predict ret=-0.0253398,real ret=-0.0210305
529,predict price=2.25158685156e-05,real price=168.460462675,predict ret=-0.0187796,real ret=3.00487e-05
530,predict price=2.17216020213e-05,real price=164.454314503,predict ret=-0.0352759,real ret=-0.0237809
531,predict price=2.11019024014e-05,real price=163.86659683,predict ret=-0.0285292,real ret=-0.00357374
532,predict price=2.05970534801e-05,real price=164.887357523,predict ret=-0.0239243,real ret=0.00622922
533,predict price=1.99509408893e-05,real price=169.845355952,predict ret=-0.0313692,real ret=0.030069
534,predict price=1.93577384054e-05,real price=169.843595802,predict ret=-0.0297331,real ret=-1.03633e-05
535,predict price=1.88310616322e-05,real price=169.504784116,predict ret=-0.0272076,real ret=-0.00199485
536,predict price=1.84160292043e-05,real price=171.360189638,predict ret=-0.0220398,real ret=0.010946
537,predict price=1.78150955745e-05,real price=169.69586967,predict ret=-0.032631,real ret=-0.00971241
538,predict price=1.73501245268e-05,real price=169.981773315,predict ret=-0.0260998,real ret=0.0016848
539,predict price=1.67475531758e-05,real price=168.320398468,predict ret=-0.0347301,real ret=-0.00977384
540,predict price=1.63569382726e-05,real price=168.507469087,predict ret=-0.0233237,real ret=0.0011114
541,predict price=1.59817818503e-05,real price=170.314568401,predict ret=-0.0229356,real ret=0.0107241
542,predict price=1.54452386199e-05,real price=165.318996839,predict ret=-0.0335722,real ret=-0.0293314
543,predict price=1.51105635059e-05,real price=166.854331096,predict ret=-0.0216685,real ret=0.0092871
544,predict price=1.46780354427e-05,real price=167.276180478,predict ret=-0.0286242,real ret=0.00252825
545,predict price=1.42516247882e-05,real price=166.686334509,predict ret=-0.0290509,real ret=-0.00352618
546,predict price=1.39245964923e-05,real price=169.936780194,predict ret=-0.0229467,real ret=0.0195004
547,predict price=1.34780943927e-05,real price=169.704935025,predict ret=-0.0320657,real ret=-0.0013643
548,predict price=1.3067509059e-05,real price=168.437960331,predict ret=-0.0304632,real ret=-0.00746575
549,predict price=1.26473625458e-05,real price=166.062804175,predict ret=-0.032152,real ret=-0.0141011
550,predict price=1.2336448089e-05,real price=165.000812276,predict ret=-0.0245833,real ret=-0.00639512
551,predict price=1.20157161953e-05,real price=165.81141331,predict ret=-0.0259987,real ret=0.00491271
552,predict price=1.16173743159e-05,real price=165.421718313,predict ret=-0.0331517,real ret=-0.00235023
553,predict price=1.13457862427e-05,real price=168.904227648,predict ret=-0.0233778,real ret=0.0210523
554,predict price=1.09695096199e-05,real price=170.36946658,predict ret=-0.0331644,real ret=0.00867497
555,predict price=1.06562177944e-05,real price=172.423366544,predict ret=-0.0285602,real ret=0.0120556
556,predict price=1.03689367974e-05,real price=172.828971937,predict ret=-0.026959,real ret=0.00235238
557,predict price=1.00562493475e-05,real price=172.955840817,predict ret=-0.0301562,real ret=0.000734072
558,predict price=9.7806732938e-06,real price=172.374600026,predict ret=-0.0274035,real ret=-0.00336063
559,predict price=9.51352434946e-06,real price=175.95040898,predict ret=-0.027314,real ret=0.0207444
560,predict price=9.19914949941e-06,real price=177.108771976,predict ret=-0.033045,real ret=0.00658346
561,predict price=8.9115827617e-06,real price=177.505887216,predict ret=-0.0312601,real ret=0.00224221
562,predict price=8.65542602732e-06,real price=177.640302888,predict ret=-0.0287442,real ret=0.000757246
563,predict price=8.42772120674e-06,real price=177.615212116,predict ret=-0.0263078,real ret=-0.000141245
564,predict price=8.20873921987e-06,real price=178.166058648,predict ret=-0.0259835,real ret=0.00310135
565,predict price=7.9737622227e-06,real price=176.644034693,predict ret=-0.0286252,real ret=-0.00854273
566,predict price=7.76601609031e-06,real price=177.52379926,predict ret=-0.0260537,real ret=0.00498044
567,predict price=7.50686034828e-06,real price=176.393472113,predict ret=-0.0333705,real ret=-0.00636719
568,predict price=7.28479896777e-06,real price=177.857882731,predict ret=-0.0295811,real ret=0.00830195
569,predict price=7.06424444485e-06,real price=175.919427911,predict ret=-0.030276,real ret=-0.0108989
570,predict price=6.8784335653e-06,real price=176.42220971,predict ret=-0.026303,real ret=0.00285802
571,predict price=6.68515397188e-06,real price=178.069457407,predict ret=-0.0280994,real ret=0.00933696
572,predict price=6.49334784512e-06,real price=180.959888918,predict ret=-0.0286914,real ret=0.016232
573,predict price=6.29193793091e-06,real price=180.821584814,predict ret=-0.0310179,real ret=-0.00076428
574,predict price=6.11449278482e-06,real price=181.055546761,predict ret=-0.028202,real ret=0.00129388
575,predict price=5.92890856897e-06,real price=181.137537557,predict ret=-0.0303515,real ret=0.000452849
576,predict price=5.74544887826e-06,real price=179.846058832,predict ret=-0.0309432,real ret=-0.00712982
577,predict price=5.58995484562e-06,real price=180.339418642,predict ret=-0.0270639,real ret=0.00274323
578,predict price=5.41720669882e-06,real price=177.824428368,predict ret=-0.0309033,real ret=-0.0139459
579,predict price=5.28293258896e-06,real price=178.614885459,predict ret=-0.0247866,real ret=0.00444515
580,predict price=5.12471090127e-06,real price=180.548048211,predict ret=-0.0299496,real ret=0.0108231
581,predict price=4.98478945439e-06,real price=181.063668736,predict ret=-0.0273033,real ret=0.00285586
582,predict price=4.84142031211e-06,real price=180.808274357,predict ret=-0.0287613,real ret=-0.00141052
583,predict price=4.72463109974e-06,real price=181.175236953,predict ret=-0.0241229,real ret=0.00202957
584,predict price=4.57234004237e-06,real price=180.409157341,predict ret=-0.0322334,real ret=-0.00422839
585,predict price=4.42406366806e-06,real price=180.27062315,predict ret=-0.032429,real ret=-0.000767889
586,predict price=4.3086431604e-06,real price=179.255384491,predict ret=-0.0260893,real ret=-0.00563175
587,predict price=4.17323546512e-06,real price=178.637744279,predict ret=-0.031427,real ret=-0.00344559
588,predict price=4.06047209355e-06,real price=180.201942717,predict ret=-0.0270206,real ret=0.00875626
589,predict price=3.95380966973e-06,real price=181.360420781,predict ret=-0.0262685,real ret=0.00642878
590,predict price=3.83015628852e-06,real price=181.173580248,predict ret=-0.0312745,real ret=-0.00103022
591,predict price=3.73789657201e-06,real price=181.067085396,predict ret=-0.0240877,real ret=-0.000587806
592,predict price=3.61195428352e-06,real price=179.246434106,predict ret=-0.0336934,real ret=-0.0100551
593,predict price=3.52503048105e-06,real price=180.749257335,predict ret=-0.0240656,real ret=0.00838412
594,predict price=3.41865908667e-06,real price=180.575842252,predict ret=-0.030176,real ret=-0.000959423
595,predict price=3.32086810431e-06,real price=180.055861599,predict ret=-0.0286051,real ret=-0.00287957
596,predict price=3.23047125526e-06,real price=182.099166167,predict ret=-0.0272208,real ret=0.0113482
597,predict price=3.11239696426e-06,real price=182.941818053,predict ret=-0.0365502,real ret=0.00462743
598,predict price=3.01848810652e-06,real price=183.986381023,predict ret=-0.0301725,real ret=0.00570981
599,predict price=2.92642614671e-06,real price=184.318117613,predict ret=-0.0304994,real ret=0.00180305
600,predict price=2.83611773878e-06,real price=184.01817879,predict ret=-0.0308596,real ret=-0.00162729
601,predict price=2.72811146728e-06,real price=182.867719225,predict ret=-0.0380824,real ret=-0.00625188
602,predict price=2.63994975812e-06,real price=182.295072116,predict ret=-0.032316,real ret=-0.00313148
603,predict price=2.5679134814e-06,real price=180.478654398,predict ret=-0.027287,real ret=-0.00996416
604,predict price=2.49479157688e-06,real price=178.587677692,predict ret=-0.0284752,real ret=-0.0104776
605,predict price=2.42775368054e-06,real price=179.442696639,predict ret=-0.0268711,real ret=0.00478767
606,predict price=2.34719000058e-06,real price=174.094416268,predict ret=-0.0331845,real ret=-0.0298049
607,predict price=2.3065690845e-06,real price=178.242860565,predict ret=-0.0173062,real ret=0.0238287
608,predict price=2.23553378586e-06,real price=178.605578087,predict ret=-0.030797,real ret=0.00203496
609,predict price=2.16511636926e-06,real price=179.221929837,predict ret=-0.0314992,real ret=0.00345091
610,predict price=2.11119388824e-06,real price=180.411043723,predict ret=-0.0249051,real ret=0.00663487
611,predict price=2.05113310184e-06,real price=180.455450134,predict ret=-0.0284487,real ret=0.00024614
612,predict price=1.9848425044e-06,real price=180.505631679,predict ret=-0.032319,real ret=0.000278083
613,predict price=1.94168823379e-06,real price=182.003979865,predict ret=-0.0217419,real ret=0.00830084
614,predict price=1.88878003723e-06,real price=182.05887815,predict ret=-0.0272486,real ret=0.000301632
