gpu=-1,hidden=100,epochs=40000,size=100,sequence=100
214,predict price=103.19383551,real price=132.288300011,predict ratio=-0.0108452,real ratio=0.0173714
215,predict price=109.130432789,real price=134.833428995,predict ratio=0.0575286,real ratio=0.0192393
216,predict price=114.376302866,real price=135.967503236,predict ratio=0.0480697,real ratio=0.00841093
217,predict price=113.505775346,real price=134.848994191,predict ratio=-0.00761108,real ratio=-0.0082263
218,predict price=113.10792736,real price=135.384777092,predict ratio=-0.00350509,real ratio=0.00397321
219,predict price=120.54228957,real price=132.750466455,predict ratio=0.065728,real ratio=-0.019458
220,predict price=121.55073827,real price=134.6799885,predict ratio=0.00836593,real ratio=0.014535
221,predict price=116.060505397,real price=137.605888531,predict ratio=-0.0451682,real ratio=0.0217248
222,predict price=118.80633249,real price=137.957014976,predict ratio=0.0236586,real ratio=0.00255168
223,predict price=118.955799906,real price=135.209214088,predict ratio=0.00125808,real ratio=-0.0199178
224,predict price=121.109848102,real price=133.371930706,predict ratio=0.018108,real ratio=-0.0135884
225,predict price=125.723821614,real price=132.660499164,predict ratio=0.0380974,real ratio=-0.00533419
226,predict price=124.559230908,real price=134.570092866,predict ratio=-0.00926309,real ratio=0.0143946
227,predict price=121.572528029,real price=136.753951939,predict ratio=-0.0239782,real ratio=0.0162284
228,predict price=121.359542434,real price=139.519504068,predict ratio=-0.00175192,real ratio=0.0202228
229,predict price=120.760059819,real price=139.37786326,predict ratio=-0.00493972,real ratio=-0.0010152
230,predict price=123.831761845,real price=139.622936274,predict ratio=0.0254364,real ratio=0.00175834
231,predict price=118.365239259,real price=141.591981726,predict ratio=-0.0441448,real ratio=0.0141026
232,predict price=110.687845698,real price=142.899868809,predict ratio=-0.0648619,real ratio=0.00923701
233,predict price=113.144440401,real price=140.864720294,predict ratio=0.0221939,real ratio=-0.0142418
234,predict price=110.73083736,real price=143.051473765,predict ratio=-0.0213321,real ratio=0.0155238
235,predict price=106.732373766,real price=143.609541465,predict ratio=-0.0361098,real ratio=0.00390117
236,predict price=104.510613768,real price=143.634387735,predict ratio=-0.0208162,real ratio=0.000173013
237,predict price=105.781286213,real price=140.977681256,predict ratio=0.0121583,real ratio=-0.0184963
238,predict price=107.713409935,real price=143.069395546,predict ratio=0.0182653,real ratio=0.0148372
239,predict price=106.282089802,real price=143.782833525,predict ratio=-0.0132882,real ratio=0.00498666
240,predict price=106.31457926,real price=143.868164666,predict ratio=0.000305691,real ratio=0.000593472
241,predict price=107.042622488,real price=138.193865647,predict ratio=0.00684801,real ratio=-0.039441
242,predict price=107.486023971,real price=134.130305187,predict ratio=0.00414229,real ratio=-0.0294048
243,predict price=110.134778858,real price=137.235004371,predict ratio=0.0246428,real ratio=0.0231469
244,predict price=111.044637632,real price=137.23859043,predict ratio=0.00826132,real ratio=2.61308e-05
245,predict price=112.519551962,real price=134.300540542,predict ratio=0.0132822,real ratio=-0.0214083
246,predict price=108.127218804,real price=136.820661001,predict ratio=-0.0390362,real ratio=0.0187648
247,predict price=109.21210252,real price=136.83911213,predict ratio=0.0100334,real ratio=0.000134856
248,predict price=111.550423095,real price=138.937639973,predict ratio=0.0214108,real ratio=0.0153357
249,predict price=114.692552173,real price=143.918266539,predict ratio=0.0281678,real ratio=0.0358479
250,predict price=113.197688215,real price=144.709966047,predict ratio=-0.0130337,real ratio=0.00550104
251,predict price=109.833327574,real price=145.571952298,predict ratio=-0.0297211,real ratio=0.00595665
252,predict price=109.521250228,real price=144.087972585,predict ratio=-0.00284137,real ratio=-0.0101941
253,predict price=108.860017542,real price=146.102928227,predict ratio=-0.00603748,real ratio=0.0139842
254,predict price=107.076878601,real price=145.657812861,predict ratio=-0.0163801,real ratio=-0.00304659
255,predict price=104.890044046,real price=146.428252108,predict ratio=-0.020423,real ratio=0.00528938
256,predict price=105.258167287,real price=146.194201964,predict ratio=0.00350961,real ratio=-0.00159839
257,predict price=107.512736857,real price=142.274553549,predict ratio=0.0214194,real ratio=-0.0268112
258,predict price=106.514838239,real price=143.734574938,predict ratio=-0.00928168,real ratio=0.010262
259,predict price=106.745509422,real price=142.144721091,predict ratio=0.00216562,real ratio=-0.011061
260,predict price=105.078617906,real price=138.820836576,predict ratio=-0.0156156,real ratio=-0.0233838
261,predict price=106.854720873,real price=141.506820624,predict ratio=0.0169026,real ratio=0.0193486
262,predict price=108.016063743,real price=139.303195585,predict ratio=0.0108684,real ratio=-0.0155726
263,predict price=109.055703764,real price=140.272285445,predict ratio=0.00962486,real ratio=0.0069567
264,predict price=109.91517996,real price=137.385123434,predict ratio=0.00788108,real ratio=-0.0205826
265,predict price=111.062727847,real price=138.971920578,predict ratio=0.0104403,real ratio=0.01155
266,predict price=112.439840961,real price=137.982543824,predict ratio=0.0123994,real ratio=-0.00711926
267,predict price=112.257850287,real price=140.730686389,predict ratio=-0.00161856,real ratio=0.0199166
268,predict price=106.967479902,real price=140.781488899,predict ratio=-0.047127,real ratio=0.000360991
269,predict price=99.8473036204,real price=141.577466025,predict ratio=-0.0665639,real ratio=0.00565399
270,predict price=102.705601583,real price=141.68657615,predict ratio=0.0286267,real ratio=0.000770674
271,predict price=102.053486686,real price=139.579740562,predict ratio=-0.00634936,real ratio=-0.0148697
272,predict price=102.09191431,real price=139.101488307,predict ratio=0.000376544,real ratio=-0.00342637
273,predict price=100.208652856,real price=136.947000816,predict ratio=-0.0184467,real ratio=-0.0154886
274,predict price=101.387908117,real price=139.026300531,predict ratio=0.011768,real ratio=0.0151832
275,predict price=101.467979538,real price=137.49501895,predict ratio=0.000789753,real ratio=-0.0110143
276,predict price=99.554498583,real price=136.633562079,predict ratio=-0.018858,real ratio=-0.00626537
277,predict price=100.652232069,real price=140.213183792,predict ratio=0.0110265,real ratio=0.0261987
278,predict price=100.200273812,real price=140.901442502,predict ratio=-0.0044903,real ratio=0.00490866
279,predict price=100.800988149,real price=143.051208353,predict ratio=0.00599514,real ratio=0.0152572
280,predict price=100.007624492,real price=141.974493977,predict ratio=-0.00787059,real ratio=-0.00752678
281,predict price=98.6620085154,real price=142.679888928,predict ratio=-0.0134551,real ratio=0.00496846
282,predict price=95.7127029213,real price=140.731651068,predict ratio=-0.029893,real ratio=-0.0136546
283,predict price=95.5951597851,real price=142.860788467,predict ratio=-0.00122808,real ratio=0.0151291
284,predict price=92.5396173203,real price=145.353202197,predict ratio=-0.0319634,real ratio=0.0174465
285,predict price=90.8250102402,real price=144.222534718,predict ratio=-0.0185284,real ratio=-0.00777876
286,predict price=90.0569158679,real price=144.169102431,predict ratio=-0.00845686,real ratio=-0.000370485
287,predict price=91.0414808404,real price=144.79423798,predict ratio=0.0109327,real ratio=0.00433613
288,predict price=90.5725187226,real price=145.574393724,predict ratio=-0.00515108,real ratio=0.00538803
289,predict price=89.797285614,real price=145.925349416,predict ratio=-0.00855925,real ratio=0.00241083
290,predict price=90.3407294601,real price=148.095137331,predict ratio=0.0060519,real ratio=0.0148692
291,predict price=90.6624286216,real price=149.030040122,predict ratio=0.00356095,real ratio=0.00631285
292,predict price=93.7793522637,real price=149.155244829,predict ratio=0.0343794,real ratio=0.000840131
293,predict price=94.5325720966,real price=151.547812357,predict ratio=0.00803183,real ratio=0.0160408
294,predict price=93.1051902611,real price=151.194585484,predict ratio=-0.0150994,real ratio=-0.00233079
295,predict price=93.6259478788,real price=150.766785648,predict ratio=0.00559322,real ratio=-0.00282947
296,predict price=91.5921889862,real price=152.911915178,predict ratio=-0.0217222,real ratio=0.0142281
297,predict price=89.2936351555,real price=153.559250111,predict ratio=-0.0250955,real ratio=0.00423338
298,predict price=92.8357252058,real price=152.625576804,predict ratio=0.0396679,real ratio=-0.00608022
299,predict price=92.0071886459,real price=152.289409357,predict ratio=-0.00892476,real ratio=-0.00220256
300,predict price=92.516858797,real price=150.054833209,predict ratio=0.00553946,real ratio=-0.0146732
301,predict price=93.6912156986,real price=150.374829237,predict ratio=0.0126934,real ratio=0.00213253
302,predict price=93.4413668314,real price=150.669552107,predict ratio=-0.00266673,real ratio=0.00195992
303,predict price=92.9626433313,real price=151.694772376,predict ratio=-0.00512325,real ratio=0.00680443
304,predict price=92.1244729434,real price=151.409834339,predict ratio=-0.00901621,real ratio=-0.00187836
305,predict price=91.0426360595,real price=152.165519561,predict ratio=-0.0117432,real ratio=0.00499099
306,predict price=90.2452974472,real price=147.885215948,predict ratio=-0.00875786,real ratio=-0.0281293
307,predict price=91.2758823019,real price=148.373859245,predict ratio=0.0114198,real ratio=0.00330421
308,predict price=92.8336478563,real price=149.122628463,predict ratio=0.0170666,real ratio=0.0050465
309,predict price=91.7649648749,real price=149.635059276,predict ratio=-0.0115118,real ratio=0.0034363
310,predict price=92.6832028289,real price=147.813785017,predict ratio=0.0100064,real ratio=-0.0121714
311,predict price=91.8083193861,real price=149.978057278,predict ratio=-0.0094395,real ratio=0.0146419
312,predict price=92.606025396,real price=151.183741703,predict ratio=0.00868882,real ratio=0.00803907
313,predict price=94.2529719532,real price=150.302783495,predict ratio=0.0177844,real ratio=-0.00582707
314,predict price=94.5683090284,real price=148.213340387,predict ratio=0.00334565,real ratio=-0.0139016
315,predict price=94.8360216856,real price=147.428300763,predict ratio=0.00283089,real ratio=-0.00529669
316,predict price=96.2446740819,real price=145.151921403,predict ratio=0.0148536,real ratio=-0.0154406
317,predict price=92.3625616554,real price=144.147602779,predict ratio=-0.0403359,real ratio=-0.00691909
318,predict price=85.8808696046,real price=141.275561921,predict ratio=-0.0701766,real ratio=-0.0199243
319,predict price=92.6559342646,real price=142.58047768,predict ratio=0.0788891,real ratio=0.00923667
320,predict price=94.0449906603,real price=140.652697528,predict ratio=0.0149916,real ratio=-0.0135206
321,predict price=93.6833555545,real price=141.249597146,predict ratio=-0.00384534,real ratio=0.00424378
322,predict price=95.1834232081,real price=138.64780856,predict ratio=0.0160121,real ratio=-0.0184198
323,predict price=94.4785043451,real price=136.386217353,predict ratio=-0.0074059,real ratio=-0.0163118
324,predict price=94.732863269,real price=139.079109065,predict ratio=0.00269224,real ratio=0.0197446
325,predict price=93.6422565403,real price=137.212881048,predict ratio=-0.0115124,real ratio=-0.0134185
326,predict price=95.6073129406,real price=139.634820125,predict ratio=0.0209847,real ratio=0.017651
327,predict price=94.952677049,real price=138.661623365,predict ratio=-0.00684713,real ratio=-0.00696959
328,predict price=95.1571511819,real price=135.233256646,predict ratio=0.00215343,real ratio=-0.0247247
329,predict price=95.331001497,real price=135.551596267,predict ratio=0.00182698,real ratio=0.002354
330,predict price=92.6988311984,real price=138.048373047,predict ratio=-0.0276109,real ratio=0.0184194
331,predict price=93.7353930619,real price=136.990451357,predict ratio=0.011182,real ratio=-0.00766341
332,predict price=95.84769605,real price=134.512211112,predict ratio=0.0225347,real ratio=-0.0180906
333,predict price=94.7590980552,real price=131.986745695,predict ratio=-0.0113576,real ratio=-0.018775
334,predict price=94.8369577533,real price=127.938844437,predict ratio=0.000821659,real ratio=-0.030669
335,predict price=96.8296340005,real price=128.968871682,predict ratio=0.0210116,real ratio=0.00805093
336,predict price=95.3731865396,real price=129.687295985,predict ratio=-0.0150413,real ratio=0.00557052
337,predict price=99.8782929314,real price=124.315413189,predict ratio=0.0472366,real ratio=-0.0414218
338,predict price=98.6400516332,real price=125.110690153,predict ratio=-0.0123975,real ratio=0.00639725
339,predict price=95.9128582791,real price=126.520088335,predict ratio=-0.0276479,real ratio=0.0112652
340,predict price=94.5860291317,real price=130.092367193,predict ratio=-0.0138337,real ratio=0.0282349
341,predict price=91.7079538288,real price=129.926332644,predict ratio=-0.0304281,real ratio=-0.00127628
342,predict price=89.4970048315,real price=128.073313232,predict ratio=-0.0241086,real ratio=-0.0142621
343,predict price=87.7705192387,real price=128.037025727,predict ratio=-0.019291,real ratio=-0.000283334
344,predict price=89.98970788,real price=132.33367982,predict ratio=0.025284,real ratio=0.0335579
345,predict price=90.1047081853,real price=132.231818653,predict ratio=0.00127793,real ratio=-0.00076973
346,predict price=90.1954855833,real price=132.479777583,predict ratio=0.00100747,real ratio=0.00187518
347,predict price=88.6247206064,real price=132.649475045,predict ratio=-0.0174151,real ratio=0.00128093
348,predict price=89.8440729135,real price=130.151562699,predict ratio=0.0137586,real ratio=-0.0188309
349,predict price=88.8223838571,real price=132.206554127,predict ratio=-0.0113718,real ratio=0.0157892
350,predict price=89.0240957119,real price=135.564181684,predict ratio=0.00227096,real ratio=0.0253968
351,predict price=89.9014507536,real price=136.145080614,predict ratio=0.00985525,real ratio=0.00428505
352,predict price=88.6758947978,real price=135.72820973,predict ratio=-0.0136322,real ratio=-0.00306196
353,predict price=90.6844467337,real price=133.957370929,predict ratio=0.0226505,real ratio=-0.0130469
354,predict price=91.5164461928,real price=133.83680249,predict ratio=0.00917467,real ratio=-0.000900051
355,predict price=90.4693932535,real price=135.980617028,predict ratio=-0.0114411,real ratio=0.0160181
356,predict price=91.7852894661,real price=135.29000177,predict ratio=0.0145452,real ratio=-0.00507878
357,predict price=91.7211662146,real price=133.327163569,predict ratio=-0.000698622,real ratio=-0.0145084
358,predict price=93.3295239529,real price=132.00371125,predict ratio=0.0175353,real ratio=-0.00992635
359,predict price=92.5492701535,real price=129.794229031,predict ratio=-0.0083602,real ratio=-0.016738
360,predict price=93.7387919885,real price=126.227022015,predict ratio=0.0128528,real ratio=-0.0274836
361,predict price=90.7156588366,real price=126.77801154,predict ratio=-0.0322506,real ratio=0.00436507
362,predict price=94.1809546197,real price=130.682530103,predict ratio=0.0381995,real ratio=0.0307981
363,predict price=91.9623279203,real price=129.584564063,predict ratio=-0.0235571,real ratio=-0.00840178
364,predict price=88.4721809913,real price=129.350599297,predict ratio=-0.0379519,real ratio=-0.0018055
365,predict price=89.2081842592,real price=131.193133738,predict ratio=0.00831904,real ratio=0.0142445
366,predict price=89.5364213664,real price=130.133726363,predict ratio=0.00367945,real ratio=-0.00807517
367,predict price=90.1720858504,real price=132.719164269,predict ratio=0.00709951,real ratio=0.0198675
368,predict price=86.0633949442,real price=134.145083995,predict ratio=-0.045565,real ratio=0.0107439
369,predict price=84.4480069859,real price=135.141274212,predict ratio=-0.0187697,real ratio=0.00742621
370,predict price=82.4796433247,real price=135.002263173,predict ratio=-0.0233086,real ratio=-0.00102863
371,predict price=87.076916899,real price=135.206677094,predict ratio=0.0557383,real ratio=0.00151415
372,predict price=86.1321968055,real price=135.259836157,predict ratio=-0.0108493,real ratio=0.000393169
373,predict price=88.1209113619,real price=135.511722673,predict ratio=0.0230891,real ratio=0.00186224
374,predict price=85.9981873109,real price=132.494284053,predict ratio=-0.0240888,real ratio=-0.022267
375,predict price=84.9557869957,real price=135.209913006,predict ratio=-0.0121212,real ratio=0.0204962
376,predict price=83.1045021558,real price=136.887983872,predict ratio=-0.0217912,real ratio=0.0124109
377,predict price=81.2216499279,real price=136.663462395,predict ratio=-0.0226564,real ratio=-0.00164018
378,predict price=77.7534412914,real price=136.087370509,predict ratio=-0.0427005,real ratio=-0.00421541
379,predict price=79.7166082907,real price=138.64116569,predict ratio=0.0252486,real ratio=0.0187658
380,predict price=81.1843433209,real price=138.283396484,predict ratio=0.0184119,real ratio=-0.00258054
381,predict price=82.0302646859,real price=140.514386546,predict ratio=0.0104198,real ratio=0.0161335
382,predict price=81.9805376563,real price=140.072677926,predict ratio=-0.000606203,real ratio=-0.00314351
383,predict price=82.4079857165,real price=140.817075593,predict ratio=0.00521402,real ratio=0.00531437
384,predict price=83.2324727824,real price=139.619784291,predict ratio=0.0100049,real ratio=-0.00850246
385,predict price=82.640773337,real price=141.474468619,predict ratio=-0.007109,real ratio=0.0132838
386,predict price=83.7264924176,real price=141.315870876,predict ratio=0.0131378,real ratio=-0.00112103
387,predict price=78.4805140586,real price=139.5461676,predict ratio=-0.0626561,real ratio=-0.012523
388,predict price=83.7088893905,real price=139.35416827,predict ratio=0.06662,real ratio=-0.00137588
389,predict price=84.5093845535,real price=137.814758325,predict ratio=0.00956285,real ratio=-0.0110467
390,predict price=81.4591731426,real price=138.933617452,predict ratio=-0.0360932,real ratio=0.00811857
391,predict price=80.3785285473,real price=138.771519018,predict ratio=-0.0132661,real ratio=-0.00116673
392,predict price=82.1634239629,real price=141.121156431,predict ratio=0.0222061,real ratio=0.0169317
393,predict price=80.2788011212,real price=141.064240546,predict ratio=-0.0229375,real ratio=-0.000403312
394,predict price=81.1961635928,real price=143.264988203,predict ratio=0.0114272,real ratio=0.015601
395,predict price=80.425421734,real price=142.374313497,predict ratio=-0.00949234,real ratio=-0.00621697
396,predict price=80.0910392337,real price=139.998976065,predict ratio=-0.00415767,real ratio=-0.0166837
397,predict price=80.5927095292,real price=140.593945995,predict ratio=0.00626375,real ratio=0.00424982
398,predict price=80.8290427036,real price=138.092703627,predict ratio=0.00293244,real ratio=-0.0177905
399,predict price=80.5906068425,real price=137.436616949,predict ratio=-0.00294988,real ratio=-0.00475106
400,predict price=81.6178429917,real price=137.70511888,predict ratio=0.0127464,real ratio=0.00195364
401,predict price=80.5533110895,real price=139.386775824,predict ratio=-0.0130429,real ratio=0.012212
402,predict price=80.6998247054,real price=138.727017719,predict ratio=0.00181884,real ratio=-0.00473329
403,predict price=81.4560060464,real price=138.791285029,predict ratio=0.0093703,real ratio=0.000463265
404,predict price=80.1568690877,real price=137.430759704,predict ratio=-0.0159489,real ratio=-0.00980267
405,predict price=80.9988553454,real price=138.441123401,predict ratio=0.0105042,real ratio=0.0073518
406,predict price=78.7987366325,real price=136.696334735,predict ratio=-0.0271623,real ratio=-0.0126031
407,predict price=79.142487116,real price=136.688812548,predict ratio=0.00436239,real ratio=-5.50284e-05
408,predict price=78.7051209164,real price=136.021190725,predict ratio=-0.00552631,real ratio=-0.00488425
409,predict price=81.0205865444,real price=139.434692536,predict ratio=0.0294195,real ratio=0.0250954
410,predict price=79.6900275543,real price=140.107736098,predict ratio=-0.0164225,real ratio=0.00482694
411,predict price=81.4305250387,real price=141.005924473,predict ratio=0.0218408,real ratio=0.0064107
412,predict price=81.9154828293,real price=142.113769215,predict ratio=0.00595548,real ratio=0.00785672
413,predict price=81.6077007294,real price=142.007101025,predict ratio=-0.00375731,real ratio=-0.000750583
414,predict price=81.0745986118,real price=140.612217768,predict ratio=-0.0065325,real ratio=-0.00982263
415,predict price=80.1404780243,real price=143.819034407,predict ratio=-0.0115217,real ratio=0.0228061
416,predict price=79.395838305,real price=143.703016843,predict ratio=-0.00929168,real ratio=-0.000806691
417,predict price=77.4216476572,real price=144.063142591,predict ratio=-0.0248652,real ratio=0.00250604
418,predict price=77.7494636122,real price=143.392720214,predict ratio=0.00423416,real ratio=-0.00465367
419,predict price=81.4146867508,real price=143.115031136,predict ratio=0.0471415,real ratio=-0.00193656
420,predict price=81.7939368783,real price=144.581516003,predict ratio=0.00465825,real ratio=0.0102469
421,predict price=89.7828277877,real price=145.947377718,predict ratio=0.0976709,real ratio=0.009447
422,predict price=87.2980580085,real price=145.23769658,predict ratio=-0.0276753,real ratio=-0.00486258
423,predict price=86.9948854594,real price=145.599751959,predict ratio=-0.00347284,real ratio=0.00249285
424,predict price=86.126304409,real price=144.711092243,predict ratio=-0.00998428,real ratio=-0.00610344
425,predict price=86.8652628991,real price=145.587781289,predict ratio=0.00857994,real ratio=0.0060582
426,predict price=86.6450560213,real price=146.787249883,predict ratio=-0.00253504,real ratio=0.0082388
427,predict price=86.0221816573,real price=146.714247961,predict ratio=-0.0071888,real ratio=-0.000497331
428,predict price=91.3116272234,real price=146.004566781,predict ratio=0.0614893,real ratio=-0.00483717
429,predict price=91.8306991047,real price=146.986412782,predict ratio=0.00568462,real ratio=0.00672476
430,predict price=92.315366025,real price=145.740257072,predict ratio=0.00527783,real ratio=-0.00847803
431,predict price=95.0808100019,real price=142.966747351,predict ratio=0.0299565,real ratio=-0.0190305
432,predict price=96.7336822404,real price=143.382405779,predict ratio=0.0173839,real ratio=0.00290738
433,predict price=98.1823938336,real price=143.171425943,predict ratio=0.0149763,real ratio=-0.00147145
434,predict price=98.7389931709,real price=142.950746677,predict ratio=0.00566903,real ratio=-0.00154136
435,predict price=104.452262504,real price=143.079622824,predict ratio=0.0578623,real ratio=0.000901542
436,predict price=107.700088286,real price=143.330117608,predict ratio=0.0310939,real ratio=0.00175074
437,predict price=107.45223166,real price=141.776722064,predict ratio=-0.00230136,real ratio=-0.0108379
438,predict price=104.110023606,real price=141.626602793,predict ratio=-0.0311041,real ratio=-0.00105884
439,predict price=104.924690283,real price=140.873462001,predict ratio=0.00782506,real ratio=-0.00531779
440,predict price=104.680055931,real price=140.087107499,predict ratio=-0.00233152,real ratio=-0.00558199
441,predict price=109.250018264,real price=142.42205061,predict ratio=0.0436565,real ratio=0.0166678
442,predict price=107.75779257,real price=142.019165372,predict ratio=-0.0136588,real ratio=-0.00282881
443,predict price=103.890429028,real price=141.323213719,predict ratio=-0.0358894,real ratio=-0.00490041
444,predict price=103.563443809,real price=140.692485618,predict ratio=-0.0031474,real ratio=-0.00446302
445,predict price=101.018727245,real price=137.494326818,predict ratio=-0.0245716,real ratio=-0.0227316
446,predict price=103.813609827,real price=137.566013856,predict ratio=0.027667,real ratio=0.000521382
447,predict price=105.210645554,real price=139.140575756,predict ratio=0.0134572,real ratio=0.0114459
448,predict price=104.560762654,real price=137.570035428,predict ratio=-0.00617697,real ratio=-0.0112874
449,predict price=106.108100681,real price=138.888330653,predict ratio=0.0147985,real ratio=0.00958272
450,predict price=110.077417201,real price=138.624985815,predict ratio=0.0374082,real ratio=-0.00189609
451,predict price=111.831388899,real price=140.5567021,predict ratio=0.015934,real ratio=0.0139348
452,predict price=110.635465595,real price=142.288982296,predict ratio=-0.010694,real ratio=0.0123244
453,predict price=111.291803965,real price=142.70384669,predict ratio=0.00593244,real ratio=0.00291565
454,predict price=112.08161788,real price=142.544804949,predict ratio=0.00709678,real ratio=-0.00111449
455,predict price=113.21505512,real price=142.214050725,predict ratio=0.0101126,real ratio=-0.00232035
456,predict price=112.787225797,real price=143.136632845,predict ratio=-0.00377891,real ratio=0.00648728
457,predict price=111.306964618,real price=144.029126174,predict ratio=-0.0131244,real ratio=0.00623525
458,predict price=111.626302403,real price=143.543539562,predict ratio=0.00286898,real ratio=-0.00337145
459,predict price=111.931075873,real price=144.50677224,predict ratio=0.0027303,real ratio=0.00671039
460,predict price=110.905698309,real price=145.466674952,predict ratio=-0.00916079,real ratio=0.00664261
461,predict price=109.502697232,real price=145.948863328,predict ratio=-0.0126504,real ratio=0.00331477
462,predict price=109.091883224,real price=147.140288957,predict ratio=-0.00375163,real ratio=0.00816331
463,predict price=107.898919269,real price=147.884430444,predict ratio=-0.0109354,real ratio=0.00505736
464,predict price=104.942049342,real price=148.302342976,predict ratio=-0.0274041,real ratio=0.00282594
465,predict price=105.847338982,real price=146.682861462,predict ratio=0.00862657,real ratio=-0.0109201
466,predict price=103.342458577,real price=148.730142761,predict ratio=-0.023665,real ratio=0.0139572
467,predict price=102.658911944,real price=149.051812287,predict ratio=-0.00661438,real ratio=0.00216277
468,predict price=103.318027619,real price=149.551316234,predict ratio=0.00642044,real ratio=0.00335121
469,predict price=106.077605746,real price=150.584664852,predict ratio=0.0267096,real ratio=0.00690966
470,predict price=104.537401321,real price=150.599179855,predict ratio=-0.0145196,real ratio=9.6391e-05
471,predict price=103.984379021,real price=150.608093774,predict ratio=-0.00529019,real ratio=5.91897e-05
472,predict price=102.434849966,real price=151.725817302,predict ratio=-0.0149016,real ratio=0.0074214
473,predict price=103.197918946,real price=149.434410632,predict ratio=0.00744931,real ratio=-0.0151023
474,predict price=103.111201663,real price=150.712482255,predict ratio=-0.000840301,real ratio=0.00855273
475,predict price=104.151007329,real price=148.130024173,predict ratio=0.0100843,real ratio=-0.017135
476,predict price=103.456733708,real price=147.21872105,predict ratio=-0.00666603,real ratio=-0.00615205
477,predict price=102.40991182,real price=149.132071559,predict ratio=-0.0101185,real ratio=0.0129967
478,predict price=98.2127492317,real price=150.403773576,predict ratio=-0.0409839,real ratio=0.00852735
479,predict price=100.133811454,real price=150.918646348,predict ratio=0.0195602,real ratio=0.00342327
480,predict price=95.5993031404,real price=151.876721895,predict ratio=-0.0452845,real ratio=0.00634829
481,predict price=93.4673698283,real price=151.347846417,predict ratio=-0.0223007,real ratio=-0.00348227
482,predict price=91.3423268808,real price=152.342294828,predict ratio=-0.0227357,real ratio=0.00657061
483,predict price=89.8512279855,real price=152.205819646,predict ratio=-0.0163243,real ratio=-0.000895846
484,predict price=84.3949753686,real price=153.069906283,predict ratio=-0.0607254,real ratio=0.00567709
485,predict price=93.9585781759,real price=152.640620797,predict ratio=0.11332,real ratio=-0.00280451
486,predict price=96.5828849171,real price=152.322622721,predict ratio=0.0279305,real ratio=-0.00208331
487,predict price=94.1100661114,real price=152.746938935,predict ratio=-0.0256031,real ratio=0.00278564
488,predict price=90.9998857773,real price=152.919428387,predict ratio=-0.0330483,real ratio=0.00112925
489,predict price=90.973810499,real price=151.985925892,predict ratio=-0.000286542,real ratio=-0.00610454
490,predict price=91.22809328,real price=153.175695075,predict ratio=0.00279512,real ratio=0.00782815
491,predict price=89.9617365978,real price=153.417088114,predict ratio=-0.0138812,real ratio=0.00157592
492,predict price=88.9268048779,real price=151.648272849,predict ratio=-0.0115041,real ratio=-0.0115295
493,predict price=92.4685510719,real price=152.190860731,predict ratio=0.0398277,real ratio=0.00357794
494,predict price=92.8037450817,real price=151.189428029,predict ratio=0.00362495,real ratio=-0.00658011
495,predict price=94.6384027055,real price=151.1908283,predict ratio=0.0197692,real ratio=9.2617e-06
496,predict price=95.7692952344,real price=153.043062197,predict ratio=0.0119496,real ratio=0.012251
497,predict price=95.6659089176,real price=154.067052938,predict ratio=-0.00107954,real ratio=0.00669087
498,predict price=95.4643224958,real price=155.214079653,predict ratio=-0.00210719,real ratio=0.00744498
499,predict price=94.3838464438,real price=156.47825104,predict ratio=-0.0113181,real ratio=0.0081447
500,predict price=96.0978219764,real price=156.289573083,predict ratio=0.0181596,real ratio=-0.00120578
501,predict price=97.882305398,real price=156.844490188,predict ratio=0.0185694,real ratio=0.00355057
502,predict price=102.896591865,real price=156.617970765,predict ratio=0.0512277,real ratio=-0.00144423
503,predict price=97.9584634966,real price=158.327940468,predict ratio=-0.0479912,real ratio=0.0109181
504,predict price=96.9841151739,real price=159.024165369,predict ratio=-0.00994655,real ratio=0.00439736
505,predict price=97.5695271314,real price=159.259615786,predict ratio=0.00603616,real ratio=0.0014806
506,predict price=100.19012801,real price=158.425259319,predict ratio=0.0268588,real ratio=-0.00523897
507,predict price=99.7000328949,real price=153.915533377,predict ratio=-0.00489165,real ratio=-0.028466
508,predict price=99.8412556429,real price=152.598732278,predict ratio=0.00141648,real ratio=-0.00855535
509,predict price=99.104790063,real price=150.539019274,predict ratio=-0.00737637,real ratio=-0.0134976
510,predict price=98.657554037,real price=145.50576257,predict ratio=-0.00451276,real ratio=-0.0334349
511,predict price=96.589076153,real price=147.274065593,predict ratio=-0.0209662,real ratio=0.0121528
512,predict price=93.51442765,real price=146.575654903,predict ratio=-0.0318323,real ratio=-0.00474225
513,predict price=94.4437504956,real price=149.423225143,predict ratio=0.00993775,real ratio=0.0194273
514,predict price=94.1817130282,real price=150.067844975,predict ratio=-0.00277453,real ratio=0.00431405
515,predict price=94.9435961286,real price=151.190042486,predict ratio=0.0080895,real ratio=0.00747793
516,predict price=94.20739695,real price=150.197250494,predict ratio=-0.00775407,real ratio=-0.00656652
517,predict price=94.2222128266,real price=145.808630927,predict ratio=0.000157269,real ratio=-0.029219
518,predict price=93.8912597748,real price=147.412999782,predict ratio=-0.00351247,real ratio=0.0110033
519,predict price=94.5675390753,real price=146.396693462,predict ratio=0.00720279,real ratio=-0.00689428
520,predict price=91.246756622,real price=148.717130149,predict ratio=-0.0351155,real ratio=0.0158503
