,loss,sec
7800,1.59277681776e-05,1.40755161047
7900,1.27694013492e-05,1.41009841919
8000,1.61060322027e-05,1.41459907055
8100,1.04192157251e-05,1.40462637901
8200,1.21508377273e-05,1.40498200893
8300,1.09359320241e-05,1.40503937006
8400,1.4324352378e-05,1.39908533096
8500,1.27208691801e-05,1.39558863878
8600,1.34361494259e-05,1.39127087831
8700,1.30448223851e-05,1.3946214509
8800,1.0482289087e-05,1.40426126003
8900,1.11221567127e-05,1.40812700033
9000,1.28978648909e-05,1.40536624908
9100,1.24341566238e-05,1.40793674946
9200,1.19890288548e-05,1.40904905081
9300,8.15447052254e-06,1.40682018042
9400,1.02745405839e-05,1.40749377966
9500,8.44562677421e-06,1.40724267006
9600,1.00630514728e-05,1.41050391912
9700,8.75042506347e-06,1.41012881041
9800,8.09343749241e-06,1.40583195925
9900,9.30995079934e-06,1.41660589218
10000,9.350828661e-06,1.42049705029
10100,6.87841460795e-06,1.40801335096
10200,1.12171087255e-05,1.40859370947
10300,9.0997139188e-06,1.40801970959
10400,9.58899143274e-06,1.40571102858
10500,1.29343672214e-05,1.40890197992
10600,8.30021867602e-06,1.40448772907
10700,1.18866009871e-05,1.40280230045
10800,9.06655623112e-06,1.40902338982
10900,9.22756628011e-06,1.40895935059
11000,1.13311957409e-05,1.40917058945
11100,9.59661969989e-06,1.40487509012
11200,8.65968774489e-06,1.40832864046
11300,6.7200239037e-06,1.40904704094
11400,6.69859582558e-06,1.40787710905
11500,8.04775979639e-06,1.40809450865
11600,5.29906269788e-06,1.40785640001
11700,6.47655121467e-06,1.4110744381
11800,7.21623731998e-06,1.41109490871
11900,5.15539929773e-06,1.41223108053
12000,4.999015226e-06,1.40704268932
12100,5.81572461861e-06,1.40742933035
12200,8.35741689355e-06,1.40943572998
12300,7.84502557699e-06,1.41022404194
12400,5.6989106509e-06,1.40794265032
12500,6.35686554137e-06,1.42483163118
12600,6.2126097251e-06,1.4075274086
12700,1.11297826822e-05,1.4070956111
12800,4.78585379345e-06,1.41369684935
12900,6.16506555449e-06,1.41160633087
13000,5.69777828212e-06,1.40735101938
13100,5.32175181434e-06,1.40996146917
13200,7.07072659249e-06,1.41042505026
13300,8.30004941427e-06,1.40756755829
13400,5.94414565345e-06,1.40809679031
13500,4.04186951193e-06,1.40659368992
13600,7.37280750304e-06,1.41827977896
13700,6.62472800621e-06,1.41762975216
13800,5.96026343134e-06,1.40711365938
13900,8.86628205128e-06,1.41179686069
14000,5.85919387001e-06,1.40841228962
14100,5.52891249658e-06,1.40518296957
14200,4.75602428196e-06,1.4077909112
14300,4.36056717789e-06,1.41200820923
14400,4.75090736903e-06,1.40833954811
14500,4.50021769594e-06,1.40703541994
14600,4.19057017241e-06,1.40683917046
14700,3.87851966815e-06,1.40866468191
14800,4.68424964071e-06,1.40737358093
14900,5.98475583645e-06,1.40794666052
15000,4.44573838889e-06,1.40701895952
15100,5.03504691695e-06,1.43505275965
15200,4.90734849958e-06,1.40918931007
15300,4.43914752012e-06,1.41052027941
15400,5.67040612958e-06,1.39811380148
15500,4.81229921876e-06,1.39365128994
15600,5.17432865883e-06,1.40361886024
15700,3.27826465333e-06,1.40506807089
15800,4.04978728559e-06,1.3923504591
15900,3.78699195081e-06,1.40508460999
16000,3.38582130529e-06,1.4055447197
16100,5.60029385317e-06,1.41050013065
16200,6.6524118761e-06,1.40672615051
16300,4.08536212298e-06,1.4076236105
16400,4.30119038547e-06,1.40544337034
16500,7.12758245706e-06,1.40440463066
16600,5.46528922553e-06,1.40813941956
16700,4.35662169414e-06,1.40843297958
16800,3.23873246089e-06,1.40738608837
16900,3.30594737438e-06,1.4145211792
17000,4.70141171e-06,1.4086995101
17100,3.04492143761e-06,1.40648934841
17200,4.21324282223e-06,1.40921506882
17300,2.90615207632e-06,1.41077116013
17400,3.18078826623e-06,1.41113804817
17500,2.73201371065e-06,1.4383534193
17600,3.64491815593e-06,1.41331124067
17700,2.90858665003e-06,1.43273058891
17800,3.14115306154e-06,1.41692587852
17900,3.59768838328e-06,1.41277472973
18000,2.48293355597e-06,1.41013447046
18100,1.72335804612e-06,1.40874425888
18200,2.44831991088e-06,1.40986765862
18300,2.3489496686e-06,1.4101649189
18400,3.3660529114e-06,1.40698264122
18500,2.39096353701e-06,1.40575240135
18600,2.69539113536e-06,1.40898513079
18700,3.29352922946e-06,1.40846151114
18800,2.64753888539e-06,1.4096866107
18900,2.33073526607e-06,1.42413584948
19000,1.48902060908e-06,1.41089359045
19100,2.47874088114e-06,1.42893231153
19200,1.61502650467e-06,1.41191577911
19300,2.23719095964e-06,1.41382452965
19400,2.06265969226e-06,1.41541910172
19500,2.32394143639e-06,1.41361624002
19600,1.66671777965e-06,1.41215322018
19700,1.34147768748e-06,1.41176335812
19800,1.89614308367e-06,1.41175843
19900,1.50650502244e-06,1.41025177002
20000,2.49655165949e-06,1.41341457129
20100,1.88369794112e-06,1.41330986023
20200,1.70761000175e-06,1.42603178978
20300,2.1224718933e-06,1.41839685917
20400,1.41237069329e-06,1.41265451908
20500,2.22660961107e-06,1.41024584055
20600,1.47271509233e-06,1.41122601032
20700,1.90694577453e-06,1.41131224155
20800,2.03310858189e-06,1.41321794033
20900,1.48499279213e-06,1.4131852603
21000,1.3612036702e-06,1.41654445887
21100,1.24566615437e-06,1.40833110809
21200,1.19725260256e-06,1.41510996819
21300,1.63456762062e-06,1.41018304825
21400,1.42446524957e-06,1.40986768961
21500,1.21151864924e-06,1.44432340145
21600,1.28381017069e-06,1.45579479933
21700,1.07544474304e-06,1.45847600937
21800,2.07261071314e-06,1.44558768988
21900,7.76330939277e-07,1.44449576139
22000,8.61240263667e-07,1.4481468606
22100,9.36019300992e-07,1.4549469614
22200,6.36046599156e-07,1.45176114082
22300,8.80034732338e-07,1.45238152027
22400,1.21940999969e-06,1.45619503975
22500,7.77518739357e-07,1.44354825974
22600,1.0759646868e-06,1.43373121977
22700,7.29713448029e-07,1.4367164588
22800,7.52578384172e-07,1.4620468092
22900,9.74116406532e-07,1.42646983862
23000,8.4617118103e-07,1.43912228823
23100,7.35589310352e-07,1.43766728878
23200,7.65277898034e-07,1.44432554007
23300,8.10054763478e-07,1.43966988087
23400,5.77590789793e-07,1.43718457937
23500,6.28084116646e-07,1.44406373978
23600,5.46018782188e-07,1.44627856016
23700,6.38450489389e-07,1.43857151031
23800,5.45484430117e-07,1.45219983101
23900,4.05739468222e-07,1.46703132868
24000,6.20326270444e-07,1.4596006608
24100,6.01958259052e-07,1.46774462938
24200,4.90099409944e-07,1.45344563007
24300,5.4744257221e-07,1.43706882954
24400,4.0181820575e-07,1.42073097944
24500,4.82180918257e-07,1.41078234196
24600,5.17020357381e-07,1.41516528845
24700,5.64946084954e-07,1.41488219976
24800,4.56048311255e-07,1.40968598127
24900,4.55839701891e-07,1.41231969118
25000,3.78368416645e-07,1.41772557974
25100,3.81737089284e-07,1.41483476877
25200,3.60688390126e-07,1.41504492998
25300,3.5733008094e-07,1.43622081995
25400,4.6214235657e-07,1.41790683031
25500,4.27523063033e-07,1.41506380796
25600,2.89820874107e-07,1.41381199837
25700,2.84218267074e-07,1.41332026958
25800,2.64401454555e-07,1.4126946187
25900,3.34947464197e-07,1.41299431801
26000,3.28211794304e-07,1.4135481286
26100,2.81074215692e-07,1.41100857973
26200,3.29531686523e-07,1.41082506895
26300,2.14455834985e-07,1.41192080975
26400,3.94987924473e-07,1.41393661976
26500,2.04373128853e-07,1.42282639027
26600,2.02353236857e-07,1.42002953053
26700,3.64597924904e-07,1.41719157934
26800,6.49726021756e-07,1.41589092016
26900,2.61158483657e-07,1.41588407993
27000,3.44059308669e-07,1.41777007103
27100,1.80398848514e-07,1.41422089815
27200,2.36217458319e-07,1.41962239027
27300,3.25617963283e-07,1.41491131067
27400,1.07729599557e-07,1.42025315046
27500,2.02880049696e-07,1.43885462999
27600,1.45802088905e-07,1.4443282795
27700,1.68164409555e-07,1.43119525909
27800,1.85243846461e-07,1.44345591784
27900,2.32126072469e-07,1.43232311964
28000,1.13556803913e-07,1.4275978899
28100,2.15726087941e-07,1.41966856003
28200,2.02189336338e-07,1.40460255146
28300,1.8518313769e-07,1.40699603081
28400,1.6814824209e-07,1.40740586996
28500,1.00058167319e-07,1.42811570883
28600,1.36767228373e-07,1.42412562132
28700,1.5467546626e-07,1.42990288019
28800,1.22033103061e-07,1.41948895931
28900,2.16926357672e-07,1.41861963034
29000,2.40126729822e-07,1.44395770073
29100,1.87276495317e-07,1.45835940123
29200,9.92004599634e-08,1.45754122019
29300,1.05016349488e-07,1.46316859007
29400,1.14920854493e-07,1.45699740887
29500,1.53563142272e-07,1.45158946037
29600,5.48344551613e-07,1.46139614105
29700,1.72697654259e-07,1.46232340097
29800,8.32019814449e-08,1.45804933071
29900,1.75779788199e-07,1.46205441952
30000,1.45466509294e-07,1.4635470891
30100,1.19134052798e-07,1.46806329012
30200,1.13604791726e-07,1.44896318913
30300,1.32846995065e-07,1.45421689987
30400,2.02047144021e-07,1.46944322109
30500,8.74776416918e-08,1.45942840099
30600,6.57536846024e-08,1.46280864954
30700,1.2536249989e-07,1.45595319986
30800,7.79187446728e-08,1.44753857136
30900,1.12464440941e-07,1.4625871706
31000,3.04655235308e-07,1.45981163979
31100,2.3307860063e-07,1.46335621119
31200,1.27370484686e-07,1.46453979015
31300,8.66972713036e-08,1.46109220028
31400,1.04743620748e-07,1.46006012917
31500,1.925638667e-07,1.46242712021
31600,1.58874100682e-07,1.45860879898
31700,1.17200909843e-07,1.45902949095
31800,6.8046502795e-08,1.46206515074
31900,1.08356241406e-07,1.46279325962
32000,8.64040549985e-08,1.43523452997
32100,1.25617313978e-07,1.46685833216
32200,1.58156341824e-07,1.46302414894
32300,1.27348070428e-07,1.4641007185
32400,1.32960310925e-07,1.46520735979
32500,1.79569544918e-07,1.45164147854
32600,2.24784296159e-07,1.46039448023
32700,1.26456095466e-07,1.46207998037
32800,9.45034164608e-08,1.48168378115
32900,3.46764211731e-08,1.45643083096
33000,3.85472306238e-08,1.46198556185
33100,4.12186648789e-08,1.45532028913
33200,1.07381263086e-07,1.45788131952
33300,1.03334717718e-07,1.46208038092
33400,2.7831406681e-07,1.46348421097
33500,1.8086693911e-07,1.43663566113
33600,9.09447132807e-08,1.41615570068
33700,6.68435943321e-08,1.40227016211
33800,1.73677802339e-07,1.42181248903
33900,5.997008214e-08,1.42131088972
34000,7.71759627433e-08,1.42301019192
34100,9.90646759946e-08,1.42071485996
34200,7.48599344852e-08,1.4214278698
34300,5.76795556347e-08,1.41916707993
34400,7.41154173355e-08,1.42267109871
34500,7.14036152778e-08,1.41973581791
34600,8.34624499571e-08,1.41848279953
34700,1.61403441349e-07,1.40875619888
34800,1.31554339819e-07,1.4034561491
34900,7.62872667493e-08,1.40251163006
35000,8.44781161983e-08,1.40667189121
35100,7.16419986259e-08,1.405041852
35200,8.63053090047e-08,1.42116495848
35300,6.19926248347e-08,1.42055248976
35400,6.58372384446e-08,1.44148980141
35500,1.14936028695e-07,1.42268522978
35600,8.06598540006e-08,1.4218915987
35700,1.05210371035e-07,1.42296564102
35800,1.24264811587e-07,1.41949976921
35900,8.47638830237e-08,1.43695848942
36000,5.00836383827e-08,1.41787417173
36100,3.72783359269e-08,1.41968321085
36200,6.1086690326e-08,1.41844368935
36300,1.12521834844e-07,1.4067802
36400,9.60043100924e-08,1.40847157001
36500,1.04566341083e-07,1.41604618073
36600,9.32202929586e-08,1.42094269991
36700,7.97282142996e-08,1.41990323067
36800,5.15571065606e-08,1.42996425867
36900,8.85789799404e-08,1.43820416927
37000,1.01251256829e-07,1.42045032024
37100,1.52828174817e-07,1.42042253971
37200,1.36475388277e-07,1.41792758942
37300,8.77139547428e-08,1.40599811792
37400,5.44868762039e-08,1.40702687979
37500,4.05271317791e-08,1.41092854023
37600,6.13826530657e-08,1.42153053045
37700,7.96574651854e-08,1.43176432848
37800,1.04032048847e-07,1.42823926926
37900,7.54331554881e-08,1.43739274025
38000,6.61323814424e-08,1.39929158211
38100,1.69330262093e-07,1.4011066699
38200,1.39783926562e-07,1.40762796879
38300,5.5777221812e-08,1.42599526882
38400,2.46943503307e-08,1.41628887177
38500,5.62189310777e-08,1.41811689138
38600,5.57653804304e-08,1.41427284002
38700,8.31180925257e-08,1.41394163132
38800,7.22623158972e-08,1.41456465006
38900,8.84368235251e-08,1.41976180792
39000,9.89798895477e-08,1.41709398031
39100,8.22750866734e-08,1.41462244034
39200,1.13108985476e-07,1.41604972124
39300,8.03782995717e-08,1.41772990942
39400,7.86380353116e-08,1.41484770775
39500,4.77666587454e-08,1.42342010975
39600,4.69498487339e-08,1.42158318043
39700,2.95264582842e-08,1.41726402998
39800,4.56623782061e-08,1.41592288017
39900,6.05226600065e-08,1.43104295015
