,predict price,real price,predict ratio,real ratio
529,109.7012358,168.4604627,0.00360371,3.00E-05
530,109.0449015,164.4543145,-0.00598293,-0.0237809
531,108.6299991,163.8665968,-0.00380488,-0.00357374
532,108.8989885,164.8873575,0.0024762,0.00622922
533,109.0335275,169.845356,0.00123545,0.030069
534,109.4278029,169.8435958,0.00361609,-1.04E-05
535,109.4475615,169.5047841,0.000180563,-0.00199485
536,109.78988,171.3601896,0.00312769,0.010946
537,109.7424167,169.6958697,-0.000432311,-0.00971241
538,109.695158,169.9817733,-0.000430632,0.0016848
539,109.3186255,168.3203985,-0.00343254,-0.00977384
540,109.5994617,168.5074691,0.00256897,0.0011114
541,109.9717689,170.3145684,0.00339698,0.0107241
542,109.7692243,165.3189968,-0.00184179,-0.0293314
543,109.7884504,166.8543311,0.00017515,0.0092871
544,109.9144606,167.2761805,0.00114775,0.00252825
545,109.9857484,166.6863345,0.000648575,-0.00352618
546,110.2729988,169.9367802,0.00261171,0.0195004
547,110.3122776,169.704935,0.000356195,-0.0013643
548,110.037155,168.4379603,-0.00249403,-0.00746575
549,109.5766405,166.0628042,-0.00418508,-0.0141011
550,109.697128,165.0008123,0.00109957,-0.00639512
551,109.7799215,165.8114133,0.000754746,0.00491271
552,109.4334752,165.4217183,-0.00315583,-0.00235023
553,109.7769571,168.9042276,0.00313873,0.0210523
554,109.8237403,170.3694666,0.000426166,0.00867497
555,109.9844286,172.4233665,0.00146315,0.0120556
556,110.2480126,172.8289719,0.00239656,0.00235238
557,110.1642799,172.9558408,-0.000759494,0.000734072
558,110.3070724,172.3746,0.00129618,-0.00336063
559,110.3788236,175.950409,0.000650467,0.0207444
560,110.4707676,177.108772,0.000832986,0.00658346
561,110.4113955,177.5058872,-0.000537446,0.00224221
562,110.4715217,177.6403029,0.000544565,0.000757246
563,110.6856585,177.6152121,0.00193839,-0.000141245
564,110.9092922,178.1660586,0.00202044,0.00310135
565,110.9050219,176.6440347,-3.85E-05,-0.00854273
566,110.947172,177.5237993,0.000380056,0.00498044
567,110.6534448,176.3934721,-0.00264745,-0.00636719
568,110.2584518,177.8578827,-0.00356964,0.00830195
569,110.325565,175.9194279,0.00060869,-0.0108989
570,110.3467555,176.4222097,0.000192072,0.00285802
571,110.4089495,178.0694574,0.000563623,0.00933696
572,110.5989107,180.9598889,0.00172052,0.016232
573,110.6401493,180.8215848,0.000372866,-0.00076428
574,110.7032749,181.0555468,0.000570549,0.00129388
575,110.6811633,181.1375376,-0.000199737,0.000452849
576,110.4059929,179.8460588,-0.00248615,-0.00712982
577,110.5037565,180.3394186,0.000885492,0.00274323
578,110.4623115,177.8244284,-0.000375055,-0.0139459
579,110.4806163,178.6148855,0.00016571,0.00444515
580,110.4776085,180.5480482,-2.72E-05,0.0108231
581,110.7973547,181.0636687,0.00289422,0.00285586
582,110.8958508,180.8082744,0.000888975,-0.00141052
583,111.1668868,181.175237,0.00244406,0.00202957
584,111.0424555,180.4091573,-0.00111932,-0.00422839
585,110.7639835,180.2706232,-0.0025078,-0.000767889
586,110.9864542,179.2553845,0.00200851,-0.00563175
587,110.730067,178.6377443,-0.00231008,-0.00344559
588,110.8910527,180.2019427,0.00145386,0.00875626
589,111.1800508,181.3604208,0.00260614,0.00642878
590,111.2076289,181.1735802,0.000248048,-0.00103022
591,111.4580483,181.0670854,0.00225182,-0.000587806
592,110.9253208,179.2464341,-0.00477962,-0.0100551
593,111.2082462,180.7492573,0.00255059,0.00838412
594,111.2454546,180.5758423,0.000334583,-0.000959423
595,111.167811,180.0558616,-0.000697948,-0.00287957
596,111.229723,182.0991662,0.000556923,0.0113482
597,110.8006334,182.9418181,-0.00385769,0.00462743
598,110.8665761,183.986381,0.000595147,0.00570981
599,110.7347281,184.3181176,-0.00118925,0.00180305
600,110.690438,184.0181788,-0.000399966,-0.00162729
601,109.8275183,182.8677192,-0.00779579,-0.00625188
602,109.6154847,182.2950721,-0.00193061,-0.00313148
603,109.7334674,180.4786544,0.00107633,-0.00996416
604,109.4691125,178.5876777,-0.00240906,-0.0104776
605,109.4736711,179.4426966,4.16E-05,0.00478767
606,109.2095103,174.0944163,-0.00241301,-0.0298049
607,109.6182321,178.2428606,0.00374255,0.0238287
608,109.7671726,178.6055781,0.00135872,0.00203496
609,109.7672652,179.2219298,8.44E-07,0.00345091
610,109.9851304,180.4110437,0.00198479,0.00663487
611,110.2426349,180.4554501,0.00234127,0.00024614
612,109.9801019,180.5056317,-0.00238141,0.000278083
613,110.5186766,182.0039799,0.00489702,0.00830084
614,110.7481158,182.0588782,0.00207602,0.000301632
615,110.8390617,183.6109396,0.000821196,0.00852505
616,111.0050642,183.057148,0.00149769,-0.00301611
617,110.9050752,183.9295959,-0.00090076,0.00476599
618,111.1462191,182.8454468,0.00217433,-0.00589437
619,111.264262,183.0056665,0.00106205,0.000876258
620,111.2821094,182.1226117,0.000160405,-0.00482529
621,111.1450316,181.7071126,-0.0012318,-0.00228142
622,111.160718,184.5816339,0.000141134,0.0158195
623,111.2504272,185.28551,0.000807023,0.00381336
624,111.2277283,184.6709299,-0.000204034,-0.00331694
625,111.3112701,184.5825773,0.000751087,-0.000478433
626,111.5228928,185.0117433,0.00190118,0.00232506
627,111.5051082,185.5305506,-0.00015947,0.00280419
628,111.313384,185.9974046,-0.00171942,0.00251632
629,111.4861226,187.4159937,0.00155182,0.00762693
630,111.4393785,187.8764859,-0.000419281,0.00245706
631,111.3317032,187.4434428,-0.000966223,-0.00230493
632,111.5460467,187.1741398,0.00192527,-0.00143672
633,111.6238136,189.2816495,0.000697173,0.0112596
634,111.9877789,192.2691426,0.00326064,0.0157833
635,111.9884508,190.9112268,6.00E-06,-0.00706258
636,111.7961198,190.45827,-0.00171742,-0.0023726
637,111.8388178,192.8931446,0.000381928,0.0127843
638,111.1152479,191.1934836,-0.00646976,-0.00881141
639,111.468025,192.1450922,0.00317487,0.0049772
640,111.3298939,190.5297687,-0.0012392,-0.00840679
641,111.4277816,189.4545814,0.000879258,-0.00564315
642,110.8367516,184.5037729,-0.00530415,-0.0261319
643,110.7711925,187.201002,-0.000591492,0.0146188
644,111.2207822,185.9390892,0.00405872,-0.00674095
645,110.5294412,183.7261546,-0.00621593,-0.0119014
646,111.1000743,182.347255,0.00516273,-0.00750519
647,110.3748829,180.2458771,-0.00652737,-0.011524
648,109.9680196,175.957357,-0.0036862,-0.0237926
649,109.7534083,177.5713804,-0.00195158,0.00917281
650,109.2562162,173.6233172,-0.00453008,-0.0222337
651,109.1702978,171.1980946,-0.000786394,-0.0139683
652,109.786364,178.0156288,0.00564317,0.0398225
653,109.8016185,174.399647,0.000138948,-0.0203127
654,110.3134343,179.0115287,0.00466128,0.0264443
655,110.0778535,178.3422919,-0.00213556,-0.00373851
656,110.4927619,180.1409125,0.00376923,0.0100852
657,110.7445375,181.2845501,0.00227866,0.00634857
658,110.7852105,180.5917526,0.000367269,-0.0038216
659,111.2626538,183.2305516,0.00430963,0.014612
660,111.1428463,184.4591251,-0.0010768,0.00670507
661,111.6753891,193.3598835,0.00479152,0.0482533
662,112.211133,198.6458566,0.00479733,0.0273375
663,112.2866653,199.5276114,0.000673126,0.00443883
664,112.577665,197.821347,0.00259158,-0.00855152
665,112.7711377,198.8568447,0.00171857,0.00523451
666,112.7388682,197.680558,-0.000286151,-0.00591524
667,112.9230608,201.7280527,0.0016338,0.0204749
668,112.9789825,202.5873282,0.00049522,0.00425957
669,112.9706034,204.8931943,-7.42E-05,0.0113821
670,113.2309429,206.0481521,0.00230449,0.00563688
671,113.105304,199.9573645,-0.00110958,-0.02956
672,113.1739154,204.3191551,0.000606615,0.0218136
673,113.3956846,203.6675774,0.00195954,-0.00318902
674,113.4277119,203.8102301,0.000282438,0.000700419
675,113.4340273,204.4775917,5.57E-05,0.00327443
676,113.7013948,205.0678978,0.00235703,0.0028869
677,113.9061997,204.7847091,0.00180125,-0.00138095
678,114.003335,205.6831911,0.000852766,0.00438745
679,114.5377181,207.2175821,0.00468743,0.00745997
680,114.2449425,208.0789744,-0.00255615,0.00415695
681,114.5891121,208.7529165,0.00301256,0.00323888
682,114.7286475,210.7176585,0.0012177,0.00941181
683,114.6612067,211.1092171,-0.000587828,0.00185821
684,114.950263,211.2881773,0.00252096,0.000847713
685,114.9032846,209.8479141,-0.000408685,-0.00681658
686,114.6188861,205.1263394,-0.00247511,-0.0225
687,114.2158855,203.2982678,-0.00351601,-0.00891193
688,114.4324588,204.6433448,0.00189617,0.00661627
689,113.6754995,201.4369721,-0.0066149,-0.0156681
690,113.3668903,197.3835874,-0.00271483,-0.0201223
691,113.3454445,198.1423618,-0.000189172,0.00384416
692,113.8496414,202.7404728,0.00444832,0.0232061
693,114.9351525,207.5863165,0.0095346,0.0239017
694,114.8108203,207.7481813,-0.00108176,0.000779747
695,115.2770575,208.8637715,0.00406092,0.00536992
696,115.6653436,205.5762247,0.00336829,-0.0157401
697,115.4791287,205.0807596,-0.00160995,-0.00241013
698,114.622668,198.889931,-0.00741658,-0.0301873
699,114.5318319,198.9151484,-0.000792479,0.00012679
700,115.0096478,202.2344929,0.0041719,0.0166872
701,115.8353825,202.5953352,0.0071797,0.00178428
702,115.426934,201.2992664,-0.00352611,-0.00639733
703,115.6862422,197.8623483,0.00224651,-0.0170737
704,114.9215089,201.5465156,-0.00661041,0.0186199
705,114.9131332,198.665759,-7.29E-05,-0.0142933
706,115.1553432,204.5811529,0.00210777,0.0297756
707,115.4267811,203.5701593,0.00235715,-0.00494177
708,115.4321359,204.1419666,4.64E-05,0.0028089
709,116.0957073,206.294596,0.00574858,0.0105448
710,115.8606406,205.7853258,-0.00202477,-0.00246865
711,116.0154433,209.3168547,0.00133611,0.0171612
712,115.0492714,209.6399861,-0.00832796,0.00154374
713,114.7575922,207.4074941,-0.00253525,-0.0106492
714,115.1947994,208.2105598,0.00380983,0.00387192
715,114.1306308,206.8398974,-0.00923799,-0.00658306
716,114.466608,204.2224272,0.0029438,-0.0126546
717,114.8849414,208.2617998,0.00365463,0.0197793
718,115.2484937,206.2105919,0.00316449,-0.00984918
719,115.4922273,207.9055593,0.00211485,0.00821959
720,115.2207417,208.6527834,-0.00235068,0.00359406
721,114.863872,207.9547975,-0.00309727,-0.0033452
722,115.3603943,211.8074562,0.0043227,0.0185264
723,115.6114702,211.0256963,0.00217645,-0.0036909
724,115.3641099,211.8942673,-0.00213958,0.00411595
725,115.3150067,214.3926456,-0.000425637,0.0117907
726,115.4766822,215.1656622,0.00140203,0.00360561
727,115.4308979,215.9609741,-0.000396481,0.00369628
728,115.7828012,217.5468351,0.00304861,0.00734328
729,115.886205,219.1555665,0.000893084,0.00739487
730,116.1409572,218.940207,0.0021983,-0.000982679
731,115.9291344,221.3032261,-0.00182384,0.010793
732,116.1002979,221.446362,0.00147645,0.000646786
733,115.7471354,221.7873019,-0.00304187,0.00153961
734,116.3168021,221.6492279,0.00492165,-0.000622552
735,115.9337042,220.3350053,-0.00329357,-0.00592929
736,115.7962615,220.9032923,-0.00118553,0.0025792
737,115.9417816,223.4850763,0.00125669,0.0116874
738,115.3881714,221.3593209,-0.0047749,-0.00951185
739,115.7989156,219.8815769,0.00355967,-0.00667577
740,115.1833512,220.5696691,-0.0053158,0.00312938
741,115.165806,223.7219719,-0.000152323,0.0142916
742,115.7455567,226.8218613,0.00503405,0.013856
743,115.6972781,226.7253867,-0.00041711,-0.000425332
744,116.3813177,228.9747209,0.00591232,0.00992096
745,115.9965737,230.2408787,-0.00330589,0.00552968
746,116.2455871,229.4407581,0.00214673,-0.00347515
747,116.1171531,230.4263043,-0.00110485,0.00429543
748,116.4591071,232.7133264,0.00294491,0.00992518
749,116.317839,232.2313904,-0.00121303,-0.00207094
750,116.2143723,232.6171969,-0.000889517,0.0016613
751,115.3117173,229.3766565,-0.00776715,-0.0139308
752,114.9678843,227.1915389,-0.00298177,-0.00952633
753,115.2971869,228.6731484,0.0028643,0.00652141
754,115.9398231,226.2651246,0.00557374,-0.0105304
755,115.5408556,224.2371322,-0.00344116,-0.0089629
756,115.2008145,227.511472,-0.00294304,0.0146021
757,115.5158237,231.3724827,0.00273444,0.0169706
758,115.4823101,233.1309534,-0.000290122,0.00760017
759,115.8297192,234.8733872,0.00300833,0.00747406
760,115.9222309,234.5189182,0.000798687,-0.00150919
761,116.1151158,234.4933558,0.00166392,-0.000109
762,115.9170268,234.5312738,-0.00170597,0.000161702
763,115.9605294,234.0727834,0.000375291,-0.00195492
764,115.9701779,234.2613841,8.32E-05,0.000805735
765,115.5530213,231.5178734,-0.0035971,-0.0117113
766,114.7907704,231.3012254,-0.00659655,-0.000935772
767,115.3100259,234.5361056,0.0045235,0.0139856
768,115.2588441,237.1844533,-0.000443863,0.0112919
769,115.3710269,237.8176473,0.000973312,0.00266963
770,115.1871513,235.8431268,-0.00159378,-0.00830267
771,115.2439615,235.4105669,0.000493199,-0.0018341
772,115.2936142,236.3015021,0.000430848,0.0037846
773,115.3692269,229.9526052,0.000655828,-0.0268678
774,114.3951303,227.2664545,-0.0084433,-0.0116813
775,114.6482381,228.2936921,0.00221257,0.00451997
776,115.3246133,231.1412472,0.00589957,0.0124732
777,115.1606982,231.1875403,-0.00142134,0.000200281
778,114.8372487,232.8353862,-0.00280868,0.00712775
779,114.772087,230.5443377,-0.000567427,-0.00983978
780,115.272207,232.4607618,0.00435751,0.00831261
781,115.2517424,234.3143958,-0.000177532,0.00797397
782,115.4188588,235.9178354,0.00145001,0.00684311
783,115.742782,237.9226122,0.0028065,0.00849778
784,115.6063723,237.9969296,-0.00117856,0.00031236
785,115.5027425,238.7219045,-0.000896402,0.00304615
786,115.4608716,240.7607338,-0.00036251,0.0085406
787,115.0794691,241.1742196,-0.00330331,0.00171741
788,115.5239964,242.103464,0.00386279,0.003853
789,115.3620012,242.2411699,-0.00140226,0.000568789
790,114.7242654,242.3203191,-0.00552813,0.000326737
791,114.8549236,242.006023,0.00113889,-0.00129703
792,114.7029635,241.1851717,-0.00132306,-0.00339186
793,115.007369,241.3581036,0.00265386,0.000717009
794,114.7356921,241.0366288,-0.00236226,-0.00133194
795,114.4369446,240.9929127,-0.00260379,-0.000181367
796,114.241781,236.7415166,-0.00170542,-0.0176412
797,114.0339401,236.1531893,-0.00181931,-0.0024851
798,114.5794667,240.1185894,0.0047839,0.0167916
799,114.7420526,240.4026064,0.00141898,0.00118282
800,114.4648072,240.1753514,-0.00241625,-0.00094531
801,114.2278729,238.6456772,-0.00206993,-0.00636899
802,114.4172719,238.1901319,0.00165808,-0.00190888
803,114.4447591,235.4989194,0.000240237,-0.0112986
804,114.8473703,237.6596708,0.00351795,0.00917521
805,114.7048348,240.6512823,-0.00124109,0.0125878
806,115.09097,245.1423116,0.00336634,0.018662
807,115.0979247,245.8327507,6.04E-05,0.00281648
808,114.7445046,244.6944281,-0.0030706,-0.00463048
809,114.6053628,243.9257601,-0.00121262,-0.00314134
810,114.7353179,236.9022999,0.00113394,-0.0287934
811,113.793981,238.3840474,-0.00820442,0.00625468
812,113.6557428,239.4865688,-0.00121481,0.00462498
813,114.1695291,241.7622937,0.00452055,0.00950252
814,114.0684452,236.9278622,-0.000885384,-0.0199966
815,114.3594298,240.0434203,0.00255097,0.0131498
816,114.4437502,232.516373,0.000737328,-0.031357
817,113.8564843,233.904798,-0.00513148,0.0059713
818,113.9234126,233.0133796,0.00058783,-0.00381103
819,114.493164,236.6645759,0.00500118,0.0156695
820,115.091199,240.1463835,0.00522332,0.014712
821,115.2169868,241.065251,0.00109294,0.00382628
822,115.3512508,242.6766745,0.00116531,0.00668459
823,115.5445877,243.2751256,0.00167607,0.00246604
824,115.4925078,245.5257712,-0.000450734,0.00925144
825,115.0896204,242.6007005,-0.00348843,-0.0119135
826,114.9862948,243.6642225,-0.000897784,0.00438384
827,114.7974993,242.0218066,-0.0016419,-0.00674049
828,114.4066842,239.7313563,-0.00340439,-0.00946382
829,114.0846035,239.4815069,-0.00281523,-0.00104221
830,114.556481,239.1754479,0.00413621,-0.00127801
831,114.8304586,241.7661822,0.00239164,0.0108319
832,114.8512402,242.5013959,0.000180976,0.00304101
833,114.8595462,242.0639813,7.23E-05,-0.00180376
834,114.9942256,241.7370765,0.00117256,-0.00135049
835,114.8485516,242.8409094,-0.00126679,0.00456625
836,114.9522304,243.4343907,0.000902744,0.00244391
837,114.660671,244.1426384,-0.00253635,0.0029094
838,114.6116199,245.1337065,-0.000427794,0.00405938
839,115.0080106,244.0977488,0.00345856,-0.00422609
840,114.4892449,240.2340231,-0.00451069,-0.0158286
841,114.265418,242.6228577,-0.001955,0.00994378
842,114.3693777,241.7263545,0.000909809,-0.00369505
843,114.5321007,242.9139382,0.00142279,0.00491293
844,114.694609,242.1389199,0.00141889,-0.00319051
845,114.6034209,238.2297295,-0.000795051,-0.0161444
846,114.2927462,236.0019312,-0.00271087,-0.00935147
847,113.3306483,228.9609382,-0.00841784,-0.0298345
848,111.8929374,218.4157507,-0.012686,-0.0460567
849,110.3683489,209.7692014,-0.0136254,-0.0395876
850,110.0769516,216.4855444,-0.00264022,0.0320178
851,111.2960751,218.8134526,0.0110752,0.0107532
852,111.8071408,225.4326076,0.00459195,0.0302502
853,111.5249628,222.5365275,-0.00252379,-0.0128468
854,110.8314835,213.9982332,-0.00621815,-0.0383681
855,109.9921372,213.1702032,-0.00757318,-0.00386933
856,110.5602644,214.1949789,0.00516516,0.00480731
857,110.7344543,209.5979261,0.00157552,-0.021462
858,110.0169778,205.2971539,-0.00647925,-0.0205192
859,110.9279377,221.1232291,0.00828017,0.0770886
860,110.5742792,215.5759714,-0.00318818,-0.0250867
861,110.579946,215.1589654,5.12E-05,-0.00193438
862,110.8457061,211.642277,0.00240333,-0.0163446
863,110.8959301,212.3583016,0.000453098,0.00338318
864,111.3968154,214.0678562,0.00451672,0.00805033
865,111.4323905,217.13864,0.000319354,0.0143449
866,111.3543694,212.8734619,-0.000700165,-0.0196426
867,110.6454118,207.0023593,-0.00636668,-0.0275802
868,109.8300872,210.6387149,-0.00736881,0.0175667
869,110.176666,207.8656153,0.00315559,-0.0131652
870,109.412485,199.451268,-0.00693596,-0.0404797
871,109.4200818,204.8385477,6.94E-05,0.0270105
872,110.020865,208.7763607,0.00549061,0.019224
873,109.9849443,208.8082965,-0.00032649,0.000152967
874,110.405552,212.1110289,0.00382423,0.0158171
875,111.0662786,214.2386712,0.00598454,0.0100308
876,110.8969801,215.851176,-0.0015243,0.00752667
877,111.2532607,213.7093835,0.00321272,-0.00992254
878,111.4157881,217.2140386,0.00146088,0.0163992
879,111.5813017,214.811675,0.00148555,-0.0110599
880,111.8782606,210.7622935,0.00266137,-0.0188508
881,111.4595446,213.1878728,-0.0037426,0.0115086
882,112.0350644,215.4838682,0.00516349,0.0107698
883,112.0551881,213.5922933,0.00017962,-0.00877827
884,112.3035935,214.4866568,0.00221681,0.00418725
885,112.2594448,218.575958,-0.000393119,0.0190655
886,112.2888992,217.1810446,0.000262378,-0.00638182
887,113.0395419,221.7686867,0.00668492,0.0211236
888,113.5204917,223.2037499,0.0042547,0.00647099
889,113.5231528,221.2001466,2.34E-05,-0.00897657
890,113.4613729,222.684241,-0.000544205,0.00670928
891,113.7293329,223.0693573,0.00236169,0.00172943
892,113.6926734,224.8056479,-0.00032234,0.00778364
893,113.4378953,220.0951633,-0.00224094,-0.0209536
894,113.9051476,222.965681,0.00411901,0.0130422
895,113.9675279,225.1980578,0.000547651,0.0100122
896,114.0448954,226.9555622,0.000678856,0.00780426
897,114.2533024,231.3984118,0.00182741,0.0195759
898,113.7821988,231.7343819,-0.00412333,0.00145191
899,113.8290606,231.9715305,0.000411855,0.00102336
900,113.9214541,232.0466763,0.000811687,0.000323944
901,113.4764152,230.8585173,-0.00390654,-0.00512034
902,113.0211387,228.4645056,-0.00401208,-0.01037
903,113.4291787,231.255759,0.0036103,0.0122174
904,113.6783432,231.4742708,0.00219665,0.000944892
905,114.133983,233.9555766,0.00400815,0.0107196
906,114.1840248,234.1911837,0.000438448,0.00100706
907,114.3476805,234.7222429,0.00143326,0.00226763
908,114.0678355,233.8114974,-0.00244732,-0.0038801
909,114.1809264,234.2398236,0.000991436,0.00183193
910,114.353034,232.6321736,0.00150732,-0.00686327
911,114.2529391,235.7531388,-0.000875315,0.0134159
912,114.5794165,234.8782175,0.0028575,-0.00371118
913,114.4257838,234.8990632,-0.00134084,8.88E-05
914,113.4555868,229.769663,-0.00847883,-0.0218366
915,114.2732031,232.0511631,0.00720649,0.00992951
916,114.3604171,229.6297023,0.000763206,-0.010435
917,113.9415179,227.3734197,-0.00366297,-0.00982574
918,113.7524569,224.3750897,-0.00165928,-0.0131868
919,113.9873857,226.5418463,0.00206526,0.00965685
920,113.3641823,222.4533504,-0.0054673,-0.0180474
921,113.4987613,218.7128584,0.00118714,-0.0168147
922,113.9185476,224.414664,0.0036986,0.0260698
923,114.5509557,227.9917726,0.00555141,0.0159397
924,114.1325328,223.6712134,-0.00365272,-0.0189505
925,113.185216,222.8373852,-0.00830015,-0.00372792
926,113.4761133,222.4919816,0.0025701,-0.00155003
927,113.8626006,222.3347185,0.00340589,-0.000706826
928,114.1183946,223.6173735,0.00224651,0.00576903
929,114.4767859,224.2238316,0.00314052,0.00271203
